,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
562,"@MayorFrey You are the worst thing that happened to our beautiful city. You support defunding Police, crime and murders are at an all time high, destroyed uptown/downtown and the poor students at the U of M are not safe. Well done Frey",2022-05-23 10:14:16.550737,1528510431710650374,2022-05-22 22:57:39+00:00,0,0,7,0,,,,,EdgeHomeFinance,83,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3894509971141815
563,Encampment fire causes smoke seen on Interstate 5 in downtown Seattle - The Seattle Times https://t.co/NuX8F6QFXL,2022-05-23 10:14:16.550737,1528506286567936001,2022-05-22 22:41:11+00:00,0,0,0,0,,,,,WAFireNews,2097,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3784339725971222
564,Exercise classes connect immigrant seniors and youth in heart of Vancouver's Chinatown - CBC ... Intergenerational Society for Justice holds to connect youth and low-income immigrant seniors in Chinatown and Vancouver's Downtown Eastside. https://t.co/Fncprj5Pyz https://t.co/moBOM5fM8p,2022-05-23 10:14:16.550737,1528492027066912769,2022-05-22 21:44:31+00:00,0,0,0,0,,,,,ChinatownReport,10459,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3669321537017822
565,"@gothamhiphop Got lucky enough to meet Shaq and Snoop Dogg on separate occasions they were traveling and had to make a pit stop and lucky for our random small town they stopped and walked in the gas station got everyone star struck, I’ve also met JID chilling in downtown SA before his concert",2022-05-23 10:14:16.550737,1528487580756582400,2022-05-22 21:26:51+00:00,0,0,7,0,,,,,JuicyTyler52,79,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.39076319336891174
566,https://t.co/Fncprj5Pyz ... Intergenerational Society for Justice holds to connect youth and low-income immigrant seniors in Chinatown and Vancouver's Downtown Eastside.Exercise classes connect immigrant seniors and youth in heart of Vancouver's Chinatown - CBC https://t.co/gfghdVxpcD,2022-05-23 10:14:16.550737,1528483486503473158,2022-05-22 21:10:35+00:00,0,0,0,0,,,,,seattletimes,705546,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.36147239804267883
567,"Two Seattle Fire Department engines responded to the blaze at the busy underpass, but the department says no injuries have been reported. https://t.co/k8nOQLE8cV",2022-05-23 10:14:16.550737,1528479736661426179,2022-05-22 20:55:41+00:00,0,1,1,1,,,,,KarenWynneWLOS,3411,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3913699686527252
568,"An exercise program is offered twice a week and is one of many programs the Yarrow Intergenerational Society for Justice holds to connect youth and low-income immigrant seniors in Chinatown and the Downtown Eastside.

https://t.co/Hlx5rkVPot",2022-05-23 10:14:16.550737,1528474030168219655,2022-05-22 20:33:01+00:00,0,1,7,2,,,,,FlowGo37,6879,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3638191223144531
569,FLOOD ADVISORY for much of Downtown Asheville until 7:15.  Expect minor flooding in low lying areas and poor drainage locations.  https://t.co/SuvwsEjBsW information: https://t.co/REV16U5aUJ @WLOS_13 #LiveOnWLOS #avlwx #wncwx https://t.co/CWW9xsBlzd,2022-05-23 10:14:16.550737,1528468860864692224,2022-05-22 20:12:28+00:00,0,0,3,4,,,,,Bodangle2,61,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3701164126396179
570,"Lamborghini rally In Morristown NJ. Maybe 60 or so on the green downtown, Beautiful day to be out and feel like a poor person https://t.co/6KEUVYRpOc",2022-05-23 10:14:16.550737,1528457106155872258,2022-05-22 19:25:46+00:00,1,0,20,0,,,,,JanetFSchneider,3385,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.40406572818756104
571,"@Dewbeeone @downtown_nbrown @AdamOfTheSmiths @GinaForLA @kdeleon Homeless people with jobs, what do you think the cops keep stealing from their tents everytime they clear out an encampment?",2022-05-23 10:14:16.550737,1528454459302494208,2022-05-22 19:15:15+00:00,1,0,1,0,,,,,Pixelfish,3182,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3843393325805664
572,"Downtown Indy business district is still is poor shape. The Washington and Meridian streets intersection … yikes. Sidewalks busted, filthy or riddled with … scooter tracks, I’m guessing? ⁦⁦There are several key companies that can do way better … so why aren’t you? https://t.co/zOlvAP6svK",2022-05-23 10:14:16.550737,1528445791983091712,2022-05-22 18:40:48+00:00,0,0,1,0,,,,,newtonmarunner,254,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.38013026118278503
573,"When I lived downtown, the number of times I was stranded during a flare of one of my conditions or strollering Doom around…was a pretty regular occurrence. 

I honestly don’t know why there’s one elevator on certain platforms and if it’s out, you are SOL. Seems like poor design",2022-05-23 10:14:16.550737,1528444725795008512,2022-05-22 18:36:34+00:00,0,0,1,0,,,,,RaynaRambling,3707,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3811720907688141
574,"@threestationsq @A320Lga @bklyngap @alon_levy @vanshnook My problem with giving 125th to the Q is that it's, I believe, a poor use of SAS capacity.  Other than UES, SAS-125th isn't competititive w/ the West Side Lines to Midtown/Downtown.",2022-05-23 10:14:16.550737,1528443072610172928,2022-05-22 18:30:00+00:00,1,0,0,0,,,,,doddlebugger83,7,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3798975348472595
575,"@davidrberry_ My theory is that the rhetoric towards the unhoused as a source for the crimes needed to be counteracted, and the truth is there are large amounts of teens hanging out ‘downtown’ and some of them are assaulting people/being a nuisance.",2022-05-23 10:14:16.550737,1528430384702115841,2022-05-22 17:39:35+00:00,1,0,0,0,,,,,JohnLewinski10,4,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3636148273944855
576,"@crcookcp @DiMartinoBooth My experience from Seattle, primarily Amazon HQ employees downtown. Families that have lived in same neighborhoods for generations, newest members have to move to suburbs or, more likely, out of the region due to lack of affordable housing. Wealth gap is huge!",2022-05-23 10:14:16.550737,1528401008166051841,2022-05-22 15:42:51+00:00,0,0,0,0,,,,,jlh1113,17,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.38033053278923035
577,"@CityLine5 @KarenHolmesWard @leung @BostonGlobe @UMassBoston @UMBLuis And why doesn't Boston have any NEW affordable housing for seniors in the South End, Fenway and Downtown areas?",2022-05-23 10:14:16.550737,1528399270096797696,2022-05-22 15:35:56+00:00,0,0,0,0,,,,,ZoeyZzzz,37,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.37600773572921753
578,"Population is high density, population of cars per people is low, atleast downtown and in apartment areas. 

Like, we’ve got tall buildings with every unit occupied and no cars or maybe 1 car outside. 

The inability to get anywhere is why everyone stays poor and can’t move on.",2022-05-23 10:14:16.550737,1528391117053501440,2022-05-22 15:03:33+00:00,1,0,0,0,,,,,JaxGatorWill,45,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.37200927734375
579,"@Camthatsit @Jermaine__18 @_chulani Studios in downtown Boise, ID start at $1400. I hope you enjoy your place in San Antonio and realize how fortunate you are to have affordable housing.",2022-05-23 10:14:16.550737,1528388770277429248,2022-05-22 14:54:13+00:00,1,0,1,0,,,,,hillykenkel,578,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3728705048561096
580,@mutantfate They were people freeloading off Depo until he took it all away when he finally got out from under abuse. Obviously they’re salty about losing their free penthouses in downtown la. Not to mention the free drugs…,2022-05-23 10:14:16.550737,1528387889339723776,2022-05-22 14:50:43+00:00,0,0,0,0,,,,,Tacoma_Mark,25,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3778941035270691
581,@ms5chw4r7z @winemedineme The West side is a wonderful place full of kind people who care about where they live. You can go further East and find school boards canceling diversity day or downtown and find people clearing camps for unhoused people. Lumping people together geographically sucks.,2022-05-23 10:14:16.550737,1528384880073232394,2022-05-22 14:38:46+00:00,1,0,7,0,,,,,lesliecdubs,2736,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3963715136051178
582,Another day another homeless encampment fire near downtown Tacoma. Thanks @TacomaFire for putting out ANOTHER one. @fox13seattle @thenewstribune @komonews @KING5Seattle https://t.co/uOtB4PctYg,2022-05-23 10:14:16.550737,1528384879804571648,2022-05-22 14:38:46+00:00,1,0,1,0,"Tacoma, WA",2dbbd1540f814343,"[-122.5622146, 47.166863, -122.3484729, 47.319058]",,shanghaidaily,396043,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3934381306171417
583,"@swyxio Not terrible, but traffic is a beast and downtown is mostly offices. The fun stuff is a bit scattered. 

No argument that it’s a better situation than housing costs in SF, though! Just sad to see affordable housing diminish so quickly here.",2022-05-23 10:14:16.550737,1528380158788440064,2022-05-22 14:20:00+00:00,0,0,0,0,,,,,Fog5,45,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.37481817603111267
584,"A cafe of #MANNER #COFFEE in downtown Jing'an District is under investigation for poor hygiene conditions and failure to keep ingredients properly, Shanghai's market regulators said on Sunday. https://t.co/qS3oG2MEwj https://t.co/N7fflRb1b2",2022-05-23 10:14:16.550737,1528366189814026242,2022-05-22 13:24:29+00:00,2,9,6,0,,,,,KRS61,941,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3603408932685852
585,"@realkth_thmpsn @TheSpec first of all, i have always felt 2 streets with 5 lanes of 1 way traffic through the heart of the city is incredibly poor planning for attracting people to live downtown. (the QEW only has 3 lanes) but simply ridiculing people’s opinions, no matter what their background …./2",2022-05-23 10:14:16.550737,1528348416463577088,2022-05-22 12:13:52+00:00,0,0,0,0,,,,,Unico_Doge,4,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.38708123564720154
586,"@CBCQueensPark Socialist clowncillors allow you to shoot heroin and are pushing for making hard drugs legal...but having a beer or glass of wine will result in drunken debauchery..
Seriously wtf happened to our once great city?
Had to go downtown in fall..what a shithole!!",2022-05-23 10:14:16.550737,1528346182367461376,2022-05-22 12:04:59+00:00,0,0,0,0,,,,,snowdon1234,23,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.38885927200317383
587,"@OfficialVyStar I don’t support this… working on a Sunday?! Due to poor corporate decisions?! Over my dead body, I would go on strike. These branch employees deserve better. @OfficialVyStar You had enough money to buy that fancy building on Downtown Jax, yet none for improving your service..👎",2022-05-23 10:14:16.550737,1528338347034300419,2022-05-22 11:33:51+00:00,0,0,11,0,,,,,HAMLYRIC,133,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.38790884613990784
588,"Build hwy 413 so developers can build houses.  Who’s going to buy them?  Not the $15/hr service workers in downtown TO.  They don’t make enough to buy, insure &amp; maintain the car needed to drive the 413 to work.  Affordable housing in the city is what’s needed!",2022-05-23 10:14:16.550737,1528334423745339393,2022-05-22 11:18:16+00:00,0,0,0,0,,,,,jmc_fire,1772,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3824925720691681
589,"There's nothing rich folks love more, Than going downtown and slummin' it with the poor",2022-05-23 10:14:16.550737,1528298690900766725,2022-05-22 08:56:16+00:00,0,0,0,0,,,,,DaggaMagazine,3635,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.38981324434280396
590,"""Have you heard the news?"" he said with a grin
""The Vice President's gone mad""
""Where?"" ""Downtown"" ""When?"" ""Last night""
""Hmm, say, that's too bad""
""Well there's nothing we can do about it,"" said the neighbor
""It's just something we're gonna have to forget"" https://t.co/r1PwcJpdrR",2022-05-23 10:14:16.550737,1528292762965135362,2022-05-22 08:32:43+00:00,0,0,2,0,,,,,TigerPrince13,10959,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3693878650665283
591,Three arrested in downtown Nashville with fentanyl-laced drugs after undercover operation https://t.co/ovLqvECnUG,2022-05-23 10:14:16.550737,1528283500532486145,2022-05-22 07:55:55+00:00,0,0,0,0,,,,,6079xSmithxW,467,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.37340742349624634
592,"@ATT My 9 story high-rise apartment complex in Downtown Orlando has extremely poor cellular/data service. (1 bar extended service) Can you guys work on improving service here please? Thank you! Address: 1460 Alden Rd Orlando, FL 32803",2022-05-23 10:14:16.550737,1528274747527680001,2022-05-22 07:21:08+00:00,1,0,0,0,,,,,TheAgencyReview,3986,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3934084475040436
593,"@THarr64 @TheTorontoSun Yeah poor old white folks like you had your home of downtown Ottawa ""occupied"". Oh the horror! Will you ever recover? https://t.co/vmfV1geCNH",2022-05-23 10:14:16.550737,1528241661494472704,2022-05-22 05:09:40+00:00,0,0,2,0,,,,,CureCFS,198,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.37060463428497314
594,"#Drugs, #Music, #Sex, #Art. A #memoir of #downtown #1990s #NewYorkCity. We review @marcspitz #Poseur: https://t.co/flJdkbEJzo @SPIN",2022-05-23 10:14:16.550737,1528214069609627648,2022-05-22 03:20:01+00:00,0,0,1,1,,,,,ChaseEckerdt,802,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.4109828472137451
595,"@sfchronicle Do these people even live here? Sand Hill Rd is very much subsidized housing between Stanford's own apartments &amp; the ones it leases for students. In the article, they mention the Sand Hill shopping center with Safeway, then say affordable housing should be downtown to access such",2022-05-23 10:14:16.550737,1528198305733173248,2022-05-22 02:17:23+00:00,0,0,0,0,,,,,DelMarWilly808,8,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.38867631554603577
596,@JLuch2782 @RepJeniArndt It does. Downtown is becoming a homeless encampment.,2022-05-23 10:14:16.550737,1528190710599405568,2022-05-22 01:47:12+00:00,0,0,1,0,,,,,petzilla,2143,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3739760220050812
597,"@CAinsider @KTLA @LibbySchaaf @FrankBuckleyTV I was in Oakland this week. What a shithole it's become. Homeless have taken over most streets in the downtown area. You won't solve the problem until the border is secure and the Biden admin takes the war on drugs seriously. Drugs, alcohol and mental health are the real crisis.",2022-05-23 10:14:16.550737,1528190361910226950,2022-05-22 01:45:49+00:00,0,0,4,0,,,,,SummervaleMills,122,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.37296101450920105
598,"Fairburn GA has a brewery &amp; it seems like the only thing open in the ""downtown"" area after 9.

Some of my life decisions taste like this imperial chocolate porter. - Drinking a Walt’s Poor Decision Chic Vanilla Porter @ Cochran Mill Brewing - https://t.co/7uwOnuS7oh",2022-05-23 10:14:16.550737,1528183127453179904,2022-05-22 01:17:04+00:00,0,0,2,0,"Fairburn, GA",0006d55513b0c159,"[-84.6267914, 33.509481, -84.5311965, 33.59282]","[-84.5848846, 33.5608406]",mycenotaph,142,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3950047791004181
599,@BrickDuck @BrendanNyhan The working poor have to rely on public transportation and have been ignored while complaining about these issues. The working poor have complained about crime and shootings in their neighborhoods and have been ignored. That is how it spread downtown. Will downtown get the help?,2022-05-23 10:14:16.550737,1528174148135964673,2022-05-22 00:41:23+00:00,1,0,2,0,,,,,NashExperience,7988,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3961621820926666
600,"@marblesramjet @RedEviction @jenny2x4 portland police had mounted cops for ages in the 90s-00s that just dicked around downtown, saw them all the time. Maybe we simply encountered different horses but it seems that you are mad on the internet, have you considered using drugs",2022-05-23 10:14:16.550737,1528174000806821888,2022-05-22 00:40:48+00:00,1,0,1,0,,,,,hamilbots,19896,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3870525360107422
601,"Metro Public Health issued a dire warning Friday about increasingly deadly Fentanyl overdoses in the Downtown Nashville area. 
@FOXNashville 
https://t.co/SQFJ4OwK7e",2022-05-23 10:14:16.550737,1528171761669390338,2022-05-22 00:31:54+00:00,1,1,0,1,,,,,Tennessean,310397,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.3805765211582184
602,There’s nothing rich folks love more than going downtown and slumming it with the poor,2022-05-23 10:14:16.550737,1528166653539897346,2022-05-22 00:11:36+00:00,0,0,17,0,,,,,Renaa_94,941,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.38088858127593994
603,The arrests come on the heels of a Friday alert from the The Metro Public Health Department warning the public that fentanyl in powder or pill form has been detected in downtown Nashville recently.  https://t.co/XG0uc6qteH,2022-05-23 10:14:16.550737,1528163787232227331,2022-05-22 00:00:13+00:00,0,1,0,1,,,,,1882pioneer,0,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.38541314005851746
604,I cant believe my poor ass baby daddy went downtown on me broke ass bitch,2022-05-23 10:14:16.550737,1528151682676314117,2022-05-21 23:12:07+00:00,1,0,1,0,,,,,NCShangriLa,12505,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.384782612323761
605,@KING5Seattle Watch out for the dirty needles and piles of human waist from the drugs addicts living in tents in downtown Seattle.,2022-05-23 10:14:16.550737,1528123814038474752,2022-05-21 21:21:23+00:00,0,0,0,0,,,,,Prison_Health,18809,downtown (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,downtown,Positive,0.35969531536102295
