text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
"@therecount @AOC Hey dumbass... crime is down?
https://t.co/EHSGX0tTHl",2022-11-10 23:30:56.660968,1590571177839587328,2022-11-10 05:04:54+00:00,0,0,0,0,,,redpill1975,,50,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
@Cajsa Crime is definitely up but that's no reason to do a 180-degree turn when much of it isn't party related.  But now the onus is on Gonzales to deliver on his promises. I wish him luck.,2022-11-10 23:30:56.756886,1590467876900995073,2022-11-09 22:14:25+00:00,0,0,1,0,,,allegrojane,"Portland, Ore.",733,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
lets gooo @AlphadomainsN @ape_addict @MikeMoneyC1 @UrbangistNG @bichcake19 @dream69699 @cam_langford @THIryVgIswelgt9 @Vicky77744659 @GarrettTaki @jimfatofficial @queen_sssss @SoftcoreKitten @gentlejago @metabergs https://t.co/FpLd5FpW1T 🔹Stowaway Mint🔹📅 09:45am PST / 22:45PM EST on Wed 9th Nov▪️Official Minting Site: https://t.co/NvgJLM0MDnBe EXTREMELY wary of scam links posted by accounts impersonating us. Do NOT rush. Be prepared &amp; confident.If in doubt consult Discord.Safe sailin’🍻✨ https://t.co/9qwmyTURDi,2022-11-10 23:30:56.955484,1590453883188350976,2022-11-09 21:18:49+00:00,0,0,0,0,,,Stonezy17681718,,0,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@Zvbear Ancestors in the KKK
Housing discrimination in the 70s
Calling for the execution of the innocent Central Park 5 in the 80s
Job discrimination in the 90s
Starting the birtherism movement in the 00s
Racist rhetoric and policies targeting Hispanics and Muslims during his presidency",2022-11-10 23:30:56.955585,1590423624036777984,2022-11-09 19:18:35+00:00,3,0,78,6,,,TheFantaAddict,,9,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"RT @VicBuilders: ""Greater Victorians gave housing in the region a failing grade...first F...in the study’s 17 years."" Actually Housing Needs Reports show #Langford gets A+ while #Saanich #OakBay #CSaan #NSaan etc get the F. Read https://t.co/B5bDEEAS2i https://t.co/Wv6sD3j40m …",2022-11-10 23:30:56.955691,1590405358895632384,2022-11-09 18:06:00+00:00,0,0,0,0,,,DominiqueBandet,,90,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"RT @VicBuilders: ""Goodmanson &amp; Szpak will also represent #Langford as directors at the CRD"" We will see how effective they are convincing other municipal reps to start sharing responsibility for new housing. Zero new missing middle housing this year in h… https://t.co/VPQMAKhvaU",2022-11-10 23:30:56.955723,1590400074768678912,2022-11-09 17:45:00+00:00,0,0,0,0,,,VicBuilders,"Victoria, BC",5137,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"""Goodmanson &amp; Szpak will also represent #Langford as directors at the CRD"" We will see how effective they are convincing other municipal reps to start sharing responsibility for new housing. Zero new missing middle housing this year in half the region.  https://t.co/zSbcdlASKH",2022-11-10 23:30:56.955786,1590396931800723456,2022-11-09 17:32:31+00:00,0,0,0,0,,,adam93452,,162,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"5 Marla Double storey House Available for sale in A1 Block central Park housing scheme main ferozepur road Lahore contact us for more details
AL Aziz Builders Real Estate consultants
03004600999 https://t.co/4sedDNAwMV",2022-11-10 23:30:56.955817,1590392246448230401,2022-11-09 17:13:54+00:00,0,0,0,0,,,mcfw,Rochester NY,56148,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@Know_4yourself @ChristinaPushaw @TheEliKlein How is this ""weak on crime""? He's been caught and held without bail. Of course what this guy won't mention is that he was able to elude police for weeks before being caught. He's going to be in prison for a long long time https://t.co/rpfaE6wvpE",2022-11-10 23:30:56.955845,1590344323035697153,2022-11-09 14:03:28+00:00,0,0,0,0,,,JoeCharlotteLux,"Charlotte, NC ",137,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
Irondequoit PD is out with a stolen veh on 6th St. veh took off at a high rate of speed. Down Central Park. #roc,2022-11-10 23:30:56.955877,1590342274353082368,2022-11-09 13:55:19+00:00,2,0,13,2,,,LetsBeHonest789,,4,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"Joseph Gonzales Coldwell Banker Real Estate

What’s Ahead for Mortgage Rates and Home Prices?

Now that the end of 2022 is within sight, you may be wondering what’s going to happen in the housing market next year and what...
#realestate #homeownership https://t.co/CgnNXEMell",2022-11-10 23:30:56.955908,1590313532767498240,2022-11-09 12:01:07+00:00,0,0,0,0,,,SavTheArtiste,"Round Rock, TX",7,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@KENS5 I can't believe the people of Bexar County voted for Gonzales. I thought we were tired of this out of control city of crime.
LaHood was our chance to clean up this city.",2022-11-10 23:30:56.955942,1590213768310820866,2022-11-09 05:24:41+00:00,0,0,0,0,,,BlondeMAGAinNJ,Biden’s Clown World (and NJ),3352,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
@radseed @IWriteAllDay_ They love to forget Central Park was owned by Black folks and it was stolen,2022-11-10 23:30:56.955977,1590204414249533440,2022-11-09 04:47:31+00:00,0,0,3,0,,,kurtimus,"Agoura Hills, CA",399,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
@demorants @footballisround @Breaking911 You can’t even jog in central park or along the Hudson River without getting attacked. You are crazy. Enjoy that crime.,2022-11-10 23:30:56.956010,1590203316646342656,2022-11-09 04:43:09+00:00,0,0,4,0,,,e_baldi,"Oakland, CA",4474,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@barbarasnyder77 As a native NYr who rides its subway &amp; visits Central Park, the implication a crime wave exists is hyperbole. NY is a big city with less crime than most Repub ones. Violent crime, drug abuse, mental health &amp; poverty is a nationwide problem both parties should address like adults.",2022-11-10 23:30:56.956113,1590176481409236992,2022-11-09 02:56:31+00:00,0,0,0,0,,,AmandaHTV,"San Antonio, TX",1483,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
Arsenal corruption at its worst murder for hire and its worst they killed my sister and my nephew this way sad thing about it is my sister had a lot of friends in law enforcement Beverly Renee Gonzales because of my nephews gun that got stolen out of his car and a cop got killed,2022-11-10 23:30:56.956146,1590168922321739777,2022-11-09 02:26:29+00:00,1,0,0,0,,,DarkSha03336871,"Melbourne, Australia.  ",1548,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"We just spoke with Gonzales as early voting numbers are rolling in.
+
Gonzales says, “I came in with certain initiatives &amp; one of those was criminal justice reform…what we did was focus on violent crime &amp; we initiated some programs to deal w/ low level non-violent offenses.” https://t.co/3XMxa2L9g0",2022-11-10 23:30:56.956181,1590154125140176896,2022-11-09 01:27:41+00:00,1,0,4,1,,,CourthouseNews,United States,59611,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
@PRESIDE28399984 @ThirdWorldBS 😅She's the only woman who can walk through Central Park at night and reduce the crime rate.,2022-11-10 23:30:56.956214,1590129569771950080,2022-11-08 23:50:07+00:00,1,0,5,2,,,JSB_TV,"New York, NY",91627,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"Fighting a New Jersey law that made sharing instructions for 3D-printed firearms a crime, open-source ghost gun proponents urged a Fifth Circuit panel Tuesday to let their challenge proceed in a Texas federal court. @cam_langford https://t.co/jSB9bjVOdg",2022-11-10 23:30:56.956245,1590120852821008385,2022-11-08 23:15:28+00:00,1,0,6,4,,,HobsonNY,"Manhattan, NY",3,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
My boyfriend documenting me running to the scene of the crime like I'm buddy the elf in Central Park https://t.co/5Q1l66WX5V,2022-11-10 23:30:56.956347,1590045719406448641,2022-11-08 18:16:55+00:00,1,0,25,0,,,burnitdown2020,United States,9,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@ChancellorTV How could anyone not know that stealing Honor is Ted's thing. By wearing those boots with the Gonzales Battle flag, he has stolen the honor of those who died under that flag... Like my cousin. He expected accolades!",2022-11-10 23:30:56.956419,1590009535997280258,2022-11-08 15:53:08+00:00,0,0,0,0,,,TheNiteHussla,"Charlotte, NC",279,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
10 Marla Brand New House For Sale in Central Park Housing Scheme Ferozpur Road Lahore https://t.co/HOOi2hXxjA,2022-11-10 23:30:56.956452,1589986827636989952,2022-11-08 14:22:54+00:00,0,0,0,0,,,spiritofdwest,Mojave Desert,220,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"Some of my recommendations:

✅ @BetoORourke
✅ @RochelleMGarza for AG
✅ @CeliaIsrael for ATX Mayor

✅ Yes on Austin Housing bond
✅ Yes on AISD bonds
✅ Yes on ACC bond

✅ Candace Hunter, Kathryn Whitley Chu, Andrew Gonzales, Arati Singh for AISD board",2022-11-10 23:30:56.956550,1589961937886253059,2022-11-08 12:44:00+00:00,0,0,8,0,,,drmarcweber,,1338,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"The Central Park Five (2012) 

About the 1989 case of five black and Latino teenagers who were convicted for a crime in Central Park. 

The American justice system -- and American society -- are indicted for institutionalized racism in this gripping investigative #Documentary https://t.co/7mAY7RYMGd",2022-11-10 23:30:56.956619,1589934682426474502,2022-11-08 10:55:42+00:00,0,0,1,0,,,CCChatMagazine,"Bury St Edmunds, UK",19625,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
@aneutralmind @johnkiger2 @DavidMarkoMiami @AmandiOnAir @GOP @TargetSmart @SimonWDC Looong history of racism. Central Park Five; housing discrimination in his properties; ‘birtherism’ about Obama. Just a few examples,2022-11-10 23:30:56.956686,1589817850315034624,2022-11-08 03:11:27+00:00,0,0,0,0,,,egw413,"New York, USA",76,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
@minegonzo @jmscottjess1 @Counseling_AISD @AldineISD @MeadMS_AISD @Mead_Counseling @WardLadon @GoodmanES_AISD Thank You Partner I’m Crime!!! Sheriff AP Gonzales!!,2022-11-10 23:30:56.956720,1589794995955191809,2022-11-08 01:40:38+00:00,0,0,0,0,,,ablek,"Kentucky, USA",90,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"This has echoes of the Central Park racist incident.

Student assaults and racially abuses and when  detained by police says she “has lots of money and (gets) special treatment,” 

“When I told her to sit back in the chair she kicked me and bit my hand.”
 https://t.co/2sAjetnWeN",2022-11-10 23:30:56.956752,1589739279508701185,2022-11-07 21:59:14+00:00,0,0,2,1,,,BukieChanel,Outer space,518,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@RRB4KU @kurteverett @protrajT @DornickMaxwell @OklahomaBrent And to be fair for WB, I have seen articles giving design credit to Langford and also to Carey. One mentions someone from KSU laid out the grounds for the country estate. I interpreted that to mean the housing &amp; road plan, but suppose it could have meant the course too. Unclear!",2022-11-10 23:30:56.956788,1589714104918638593,2022-11-07 20:19:12+00:00,0,0,0,0,,,WRDsocal,"Lakewood, CA",1528,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@patmillerny1 @leezeldin @BillClinton @KathyHochul Yeah, go to Starbucks in Union Station, oh wait, you can’t, they moved out because of the crime. Ny is just like Cali, lot of the crime isn’t being reported, so it doesn’t show up in the statistics. Go walk around Central Park at night, see what happens.",2022-11-10 23:30:56.956860,1589688754285195264,2022-11-07 18:38:28+00:00,0,0,0,0,,,tomczak_maureen,"Buffalo, NY",207,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@4202021l @mirajkingdom @BDL_15 @Bardiistan @WriteARapSis girl you said “once a sex offender always a sex offender” the Central Park 5 were labeled sex offenders for a SA crime they weren’t even involved in, yet they did the time and everything. They were NEVER sex offenders",2022-11-10 23:30:56.956894,1589666696650194946,2022-11-07 17:10:49+00:00,1,0,0,0,,,kath_chill_vill,Dixie,2892,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
WRD Director Joy Langford shared water conservation tips at the Compton Farmer’s Market and Resource Fair hosted by the Neighborhood Housing Services of Los Angeles County. 💧#Compton #WRD #WaterConservation https://t.co/Z1w4j6kuDu,2022-11-10 23:30:56.956924,1589664870672510976,2022-11-07 17:03:34+00:00,0,0,3,1,,,generalluna_mps,,643,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"Florida Karen should have the book thrown at her. I hope she rots in jail . . .

""This is why we call for white people like Amy “Central Park Karen” Cooper to be charged when they weaponize police against Black people by feeding them false information"". https://t.co/NsZfhcD5ND",2022-11-10 23:30:56.956953,1589644239088099333,2022-11-07 15:41:35+00:00,1,0,2,0,,,sider_uw,"Upper West Side, Manhattan",888,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@VoteDem2022 @politvidchannel Antithesis?  Big word for such a ‘fetterman’.  You are not gifted with common sense.  New York is a shit hole under hochul.  Drama and rating, huh?  Maybe folks are sick of the crime and lawlessness.  You, on the other hand should take a long, unarmed walk through Central Park.",2022-11-10 23:30:56.957023,1589588952071434241,2022-11-07 12:01:53+00:00,0,0,0,0,,,SiddeeqHaneef,"Orange , NJ ✈️ Ral/Drm, NC",772,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"On November 6, 2022 at about 10:16 AM, PNP personnel of General Luna MPS led by PSSg Blas John L Gonzales, Investigator under the supervision of PLT JIMBER M REYES, ACOP, conducted distribution of flyers regarding Rape and Crime Prevention Tips https://t.co/f2A9udARbt",2022-11-10 23:30:56.957060,1589517563419328515,2022-11-07 07:18:13+00:00,0,0,3,7,,,YmmahDMah,United States,320,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
@chadloder Remember: United States police officers and social workers have no obligation to stop crime according to the Supreme Court (See: DeShaney vs. Winnebago and Town of Castle Rock vs. Gonzales). They'll actively choose not to intervene in the worst crimes (See also: Uvalde; Parkland),2022-11-10 23:30:56.957133,1589455893204439042,2022-11-07 03:13:10+00:00,1,0,4,0,,,sarahbraasch1,Nether Realms of the Canceled,3236,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
And Beverly Renee Gonzales I wish this never happened but because of the targeting program in our state is why I lost my family I wish God never made guns because it was stolen out of my nephew's car,2022-11-10 23:30:56.957167,1589447782020321281,2022-11-07 02:40:56+00:00,0,0,0,0,,,ChillAsHellYYJ,"Victoria, British Columbia",549,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
@MajestyRia You probably bumped into ODB’s family. His great grandfather was a chief and Central Park was stolen from him. Imagine a world where he gained his families land back.,2022-11-10 23:30:56.957202,1589430250802647042,2022-11-07 01:31:16+00:00,2,0,51,5,,,Rain_Yelling,"Seattle, WA",6,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@GovKathyHochul But the idiot Hochul says crime doesn't exist. You're  a POS

https://t.co/PPfqaGEZKA",2022-11-10 23:30:56.957237,1589413915150417920,2022-11-07 00:26:21+00:00,0,0,1,1,,,saferstreetsny,"New York, NY",1974,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
@Cernovich Pretty positive they left Chicago out in that stat. Violent crime is still up compared to 2019. Think it went up the last three years and it only down in comparison to last year. So that means violent crime is still high. She should walk through Central Park in the morning,2022-11-10 23:30:56.957272,1589382765791043585,2022-11-06 22:22:35+00:00,0,0,0,0,,,WTFISaHashtag1,Escaped from NYC,834,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"US blames Woke KKK Democrats &amp; Josie Duffy Rice 4 crime wave, b/c Living While Black Race Hoax (Witch Hunt at Yale &amp; Central Park Hoax w/Amy Cooper). Made people terrified to call police &amp; police to do their jobs, lest their lives be destroyed via Cancel Culture/Trial by Twitter. https://t.co/ctid39zwwh https://t.co/ZUIrMAdMCZ We love you, @elonmusk! TY 4 letting me tell Truth about what Woke KKK Monsters Sherrilyn Ifill &amp; Richard Painter did to me at Yale &amp; Amy Cooper. Democrats pushing Living While Black Race Hoax b/c know Republicans will win midterms! Vote Oz over Fetterman!https://t.co/72S15ECIol https://t.co/RMDqWnHKHb https://t.co/HTpfohL5MF",2022-11-10 23:30:57.084434,1589369412582543361,2022-11-06 21:29:31+00:00,0,0,0,1,,,MadamCatLee,"Texas, USA",149,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
"@Spottnik Okay cool now let's get housing, schools, more public spaces and a central park, shockingly more grocery stores, and connect it all with street cars that make all the hills a non-issue.",2022-11-10 23:30:57.084575,1589330458265128960,2022-11-06 18:54:44+00:00,0,0,5,0,,,dbajaj16,,2,(central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west) (bc housing OR downtown victoria business association OR makola housing society OR safer victoria OR the john howard society of victoria OR vibrant victoria OR workbc OR front line worker OR pit count OR addict OR crime OR housing OR stolen) lang:en -is:retweet,central park OR gonzales OR langford OR oaklands OR royal athletic park OR sooke OR vic west
