,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood,sentiment,score
405,"Chloe Lynn is a courageous doggo, who can be found near Winnsboro, SC! Chloe Lynn is a Pit Bull Terrier mix, who wants to give you all the cuddles! #PitBullTerrier #mixedbreed #mutt #dogsoftwitter #rescue #adopt #dog #Winnsboro #SouthCarolina #SC https://t.co/oFLoyDqoji https://t.co/b5tHyra4hL",2022-05-17 21:44:32.745679,1524826772998606856,2022-05-12 19:00:07+00:00,0,0,3,0,,,,,adopt_a_dog_bot,368,fairfield (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,fairfield,Neutral,0.34760144352912903
406,"Fairfield County is facing a housing crisis that threatens our community’s short- and long-term economic health. We do not have a large enough supply of affordable housing to properly serve our community.

https://t.co/Bb1rGgpHja

#housingcrisis #fairhousing #togetherwethrive https://t.co/L4MvF0FTYH",2022-05-17 21:44:32.745679,1524787241767383042,2022-05-12 16:23:02+00:00,1,2,11,4,,,,,FCCFoundation,2862,fairfield (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,fairfield,Positive,0.36018258333206177
407,"@harrisonfinberg The housing stock is overwhelmingly so-called ""missing middle"" small multifamily that's in fair to poor condition but which provides some of the only rentals of reasonable cost in Fairfield County (at least until the latest run-up in rents).",2022-05-17 21:44:32.745679,1524417753456775175,2022-05-11 15:54:49+00:00,0,0,4,0,,,,,OldUrbanist,2014,fairfield (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,fairfield,Negative,0.3715994656085968
408,Terrific op-ed from @jpmorgan @FCCFoundation about how to make Fairfield County more affordable 🏘️ These respected institutions use data to describe the challenge then outline what @CTHousingOpp is doing to address it. https://t.co/rJGJo8wxfK,2022-05-17 21:44:32.745679,1524402306464337922,2022-05-11 14:53:26+00:00,0,0,5,3,,,,,RegionalPlan,15431,fairfield (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,fairfield,Neutral,0.3493228256702423
409,"Fairfield County faces a housing crisis threatening short &amp; long-term economic health, Rafia Zahir-Uddin @jpmorgan &amp; Juanita James @FCCFoundation write

""Simply put...[we] do not have enough affordable housing to accommodate those who live &amp; work here."" https://t.co/UgULMMszDC",2022-05-17 21:44:32.745679,1524371518121197568,2022-05-11 12:51:06+00:00,0,0,7,4,,,,,CTHousingOpp,331,fairfield (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,fairfield,Positive,0.3524171710014343
410,"Affordable housing plan proposed site for housing, residents petition to buy land as open space. https://t.co/vr3aWfJG1S",2022-05-17 21:44:32.745679,1524365366914387970,2022-05-11 12:26:39+00:00,0,0,0,1,,,,,seanghio,631,fairfield (island health OR peers victoria resources society OR the mustard seed OR pacifica housing OR tenant action group victoria OR habitat for humanity victoria OR affordable housing OR person experiencing homelessness OR pit OR frontline worker OR frontline OR frontline worker OR poor OR encampment OR low-income OR unhoused OR drugs OR drugs OR overdose) lang:en -is:retweet,fairfield,Negative,0.3588245213031769
411,"#NewTroopTuesday Part 2!
AR7501 - Fairfield Baptist Church - Fairfield Bay, AR
AZ1230 - Body of Christ Church - Camp Verde, AZ
PA1230 - Great Commission Schools - Altoona, PA https://t.co/063T15ayFK",2022-05-17 21:44:34.284424,1526655379400278017,2022-05-17 20:06:20+00:00,0,0,0,0,,,,,AHGnews,2584,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.35538119077682495
412,@RonaldKlain Olivia wants to ask: Hi I am a fifth grader at Fairfield City Schools. We are doing passion projects and I am researching how to stop homelessness. I was wondering if you could tell me about the United States Council For The Homeless and how they help the community?,2022-05-17 21:44:34.284424,1526590689152225281,2022-05-17 15:49:17+00:00,0,0,0,0,,,,,5thPassionProj,0,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.34252336621284485
413,"75 MILL PLAIN ROAD, FAIRFIELD Summer Camp Counselor https://t.co/6Oo7M2hHg5 @GovernmentJobs",2022-05-17 21:44:34.284424,1526549211696664576,2022-05-17 13:04:28+00:00,0,0,0,0,,,,,PublicSectorCT,486,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.35732847452163696
414,"Express summer camp sign ups are live! Information in the documents below or at https://t.co/JKTz3Q9GlZ

Bat boy / girl sign ups are on Sunday, May 22nd at 6:30pm at the Strasburg Fairfield Inn. Must be 10yrs of age and able to follow instructions. https://t.co/ats2lOOe33",2022-05-17 21:44:34.284424,1526350015748263936,2022-05-16 23:52:56+00:00,0,0,2,0,,,,,22657Express,1893,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.37270423769950867
415,Fairfield police processing crime scene at liquor store after man dropped off at hospital dies https://t.co/SUbXdrbCRv,2022-05-17 21:44:34.284424,1526316639687307264,2022-05-16 21:40:19+00:00,0,0,1,0,,,,,SolanoNewsNet,8875,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.37697678804397583
416,"Police kill Hank the Tank Crime Family lieutenant.
@ComfortablySmug  @RuthlessPodcast 

https://t.co/OppWorHW11",2022-05-17 21:44:34.284424,1526253858648891393,2022-05-16 17:30:50+00:00,0,0,0,0,,,,,PonyMenace,15,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.3934597671031952
417,"The @SolanoCOE successfully brought an Inclusion Film Camp to local neuro-diverse students. For two weeks during the summer, SCOE’s Golden Hills Education Center in Fairfield became the set for a short horror movie, which premiered at a red carpet event https://t.co/0n56YxBGpY",2022-05-17 21:44:34.284424,1526215898675048448,2022-05-16 15:00:00+00:00,0,0,0,0,,,,,CSBA_Now,8045,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.3665620982646942
418,Fairfield - Congratulations  @chrisclarkcpfc @CroydonEsther and @Ria__Patel hope you can come and visit the hate crime stall whilst I am touring @CroydonLibs. #HateCrime info: https://t.co/ehLX6Edh4Z,2022-05-17 21:44:34.284424,1526163549487259648,2022-05-16 11:31:59+00:00,3,0,3,0,,,,,CroydonHco,561,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.34112706780433655
419,"@MateoKnowsBest @HHI_Golf_Guy @bootydust17 @sarah_stook @LoriLightfoot @BrazosBookstore Yes, lets do Alabama.

""Coming in first is Fairfield, which has definitely seen its share of crime. Here, residents have a 1 in 60 chance of being murdered, attacked, or raped. It's no wonder Fairfield is currently Alabama's most dangerous city.""

White 5.4%
Black 92.2%",2022-05-17 21:44:34.284424,1525979365200302084,2022-05-15 23:20:06+00:00,1,0,2,0,,,,,kilyardo,2,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Negative,0.353681743144989
420,"It is one of the more affordable communities in Fairfield County, which is a benefit for the town, according to Economic Development Director Mary Dean. https://t.co/QvZIbmm5Mu
◅▻◅▻◅▻◅▻◅▻◅▻◅▻◅▻◅▻◅▻

CALL US NOW AT
888-400-7748
Website: https://t.co/u5CPhxpyp7",2022-05-17 21:44:34.284424,1525536419850113026,2022-05-14 18:00:00+00:00,0,0,0,0,,,,,GMBusinessCoac1,15,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Neutral,0.3441624045372009
421,"#241 Matthew Brewer, Youth Pastor at the conservative Fairfield Baptist Church in TN was arrested for soliciting sex with a minor in a trafficking sting
https://t.co/WCnZdAaWdQ",2022-05-17 21:44:34.284424,1525510261410369536,2022-05-14 16:16:03+00:00,1,0,1,0,,,,,CGSDemocracy,618,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.3696798086166382
422,"Syracuse 12, Fairfield 11 | 2:13 4Q

A yellow card is given out after a tough cross-check on Meaghan Tyrrell. Sophomore Eva Petrone commits the crime. Shotclock resets and Fairfield is woman-down. 

@CitrusTVSports",2022-05-17 21:44:34.284424,1525238144953634816,2022-05-13 22:14:45+00:00,1,0,0,0,,,,,IanNicholasTV,1004,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.3512410819530487
423,"𝐋𝐈𝐕𝐄 𝐒𝐓𝐑𝐄𝐀𝐌 𝐍𝐎𝐖
Camp Point Central vs WC (CO-OP)
Fairfield vs Teutopolis
Midland vs Blue Ridge
Midwest Central vs Delavan
Harlem vs Freeport

🌐 https://t.co/ovUJWrM4wK .,.,.
📅 09/05/2022 Today
⚾️ 𝐇𝐢𝐠𝐡 𝐒𝐜𝐡𝐨𝐨𝐥 𝐁𝐚𝐬𝐞𝐛𝐚𝐥𝐥 𝐋𝐈𝐕𝐄",2022-05-17 21:44:34.284424,1525205952735367168,2022-05-13 20:06:50+00:00,0,0,0,0,,,,,BaseballGirlfri,46,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.3874625563621521
424,"Please we have way too many illegals in Danbury CT and New Fairfield CT that’s were they are letting them go after landing in Westchester County Airport, Crime has tripled since January 6th https://t.co/EexqEen661",2022-05-17 21:44:34.284424,1525162081686802432,2022-05-13 17:12:31+00:00,0,0,1,0,,,,,Gabriel11987702,392,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Negative,0.35151469707489014
425,The #FOSC College ID Camp is BACK and will be taking place June 13-16 at the Fairfield High School soccer stadium! The 4-day camp will be run by a variety of college coaches and is open to any soccer player born 2008-2004. Learn more at https://t.co/tMwTElH7og and REGISTER TODAY! https://t.co/OEqyRrARHd,2022-05-17 21:44:34.284424,1525059329904222208,2022-05-13 10:24:13+00:00,0,0,4,0,,,,,FOSCSOCCER,501,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.3599449098110199
426,DMRegister: A judge has reaffirmed that both teens charged in the killing of a Fairfield teacher will be tried as adults https://t.co/yOoqfz95OK,2022-05-17 21:44:34.284424,1525008820665208833,2022-05-13 07:03:30+00:00,0,0,0,0,,,,,MilitaryCon_,165,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.35847753286361694
427,"FAIRFIELD (AP) — An Iowa teenager accused of killing his high school Spanish teacher learned Thursday that he will be tried as an adult, a day after a judge rejected his accused accomplice's request to move the case to juvenile… https://t.co/WSplvZU0C6",2022-05-17 21:44:34.284424,1524895216725118988,2022-05-12 23:32:05+00:00,0,0,1,0,,,,,nonpareilonline,6932,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.35662442445755005
428,"Second Fairfield teen charged in teacher's killing denied move to juvenile court https://t.co/CIxWFKyx4a via ⁦@DMRegister⁩   Why, Dumb Moines ERRORegister, is the lede a “won’t” and not a “will?”",2022-05-17 21:44:34.284424,1524888742368010246,2022-05-12 23:06:21+00:00,0,0,0,0,,,,,AmyGDal08328672,11,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Negative,0.3554428517818451
429,"Crime is horrible all over Connecticut. Where there was never a crime before in Fairfield County there’s so much panhandling and drug deals summer New York City criminals that ride Metro North up; car theft, robbery arson, and murders. https://t.co/fkN2ecmkdc",2022-05-17 21:44:34.284424,1524877067623489557,2022-05-12 22:19:58+00:00,0,0,3,2,,,,,MossMom319,2282,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.360979825258255
430,Willard Miller and Jeremy Goodale's requests to be tried in juvenile court in the killing of a Fairfield teacher have been denied. https://t.co/LjZ3u1Pxkr,2022-05-17 21:44:34.284424,1524856968682389509,2022-05-12 21:00:06+00:00,0,0,3,0,,,,,wqad,48128,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Negative,0.353938490152359
431,Judge rules second Fairfield teen charged with killing Spanish teacher will be tried as adult  https://t.co/qK4NJLZVPH,2022-05-17 21:44:34.284424,1524849421854330881,2022-05-12 20:30:07+00:00,0,0,0,0,,,,,tmehaffey,1333,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.36338362097740173
432,"The second Fairfield teen accused of killing a high school Spanish teacher will stay in adult court, judge rules Thursday. The judge cited a lack of time in juvenile system for rehab.  https://t.co/XtPqoiZuKk",2022-05-17 21:44:34.284424,1524845135762182166,2022-05-12 20:13:05+00:00,0,0,3,0,,,,,gazettedotcom,55857,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.35593730211257935
433,"#IOWA: A judge ruled that Willard Miller, 16, and Jeremy Goodale, 17, will both be tried as adults. The teens are #accused of beating Fairfield High School Spanish Teacher, Nohema Graber, to death. #crime #court 

https://t.co/yN3DHAuom3",2022-05-17 21:44:34.284424,1524844475637547009,2022-05-12 20:10:27+00:00,0,0,2,0,,,,,thetaylaur,2282,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.3705317974090576
434,A judge has reaffirmed that both teens charged in the killing of a Fairfield teacher will be tried as adults https://t.co/bzJxRGp3sk,2022-05-17 21:44:34.284424,1524820705690505216,2022-05-12 18:36:00+00:00,0,0,0,0,,,,,TheHawkEye,2501,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.3546741306781769
435,A judge has reaffirmed that both teens charged in the killing of a Fairfield teacher will be tried as adults https://t.co/rTNOtIx8Hp,2022-05-17 21:44:34.284424,1524820704922836993,2022-05-12 18:36:00+00:00,1,0,6,0,,,,,presscitizen,27569,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.34868139028549194
436,A judge has reaffirmed that both teens charged in the killing of a Fairfield teacher will be tried as adults https://t.co/7igRkZECLP,2022-05-17 21:44:34.284424,1524820704830574592,2022-05-12 18:36:00+00:00,2,0,5,0,,,,,DMRegister,164712,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Negative,0.3499126136302948
437,A judge has reaffirmed that both teens charged in the killing of a Fairfield teacher will be tried as adults https://t.co/DSxUpXWJNE,2022-05-17 21:44:34.284424,1524820704709025792,2022-05-12 18:36:00+00:00,0,0,0,0,,,,,AmesTribNews,4616,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.35732269287109375
438,"Over half of renters in Fairfield County are rent burdened (paying over 30% of their income on rent).  While this doesn't mean they'll find themselves homeless tomorrow, it does mean that tens of thousands of people are in a more financially fragile state. https://t.co/VcMzN4Has8",2022-05-17 21:44:34.284424,1524811154446598146,2022-05-12 17:58:03+00:00,1,0,3,1,,,,,OpenDoorsCT,688,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Negative,0.36247023940086365
439,"#Fairfield #Savannah #California, The Portable Conservative Reader. #ad https://t.co/TaegbjVGK7",2022-05-17 21:44:34.284424,1524791519126949896,2022-05-12 16:40:02+00:00,0,0,0,0,,,,,PEngStLouis,43,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Negative,0.3510027229785919
440,"Fairfield County is facing a housing crisis that threatens our community’s short- and long-term economic health. We do not have a large enough supply of affordable housing to properly serve our community.

https://t.co/Bb1rGgpHja

#housingcrisis #fairhousing #togetherwethrive https://t.co/L4MvF0FTYH",2022-05-17 21:44:34.284424,1524787241767383042,2022-05-12 16:23:02+00:00,1,2,11,4,,,,,FCCFoundation,2862,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.36018258333206177
441,"BREAKING: With another ruling on Thursday, both Fairfield teens accused of killing their Spanish teacher will now be tried as adults after a judge rejected their requests to be transferred to juvenile court. https://t.co/nnv0PfAK9i",2022-05-17 21:44:34.284424,1524781403409457152,2022-05-12 15:59:50+00:00,0,0,8,0,,,,,KWWL,66582,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.35180965065956116
442,"NEW: A judge has denied a request from Willard Miller to be tried in juvenile court in the killing of Fairfield High School teacher Nohema Graber. Miller and a second suspect, Jeremy Goodale, will proceed in adult court. https://t.co/uboKiQNJ0y https://t.co/JcMbcYEiI2",2022-05-17 21:44:34.284424,1524772268513153024,2022-05-12 15:23:32+00:00,0,0,3,2,,,,,weareiowa5news,23383,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Negative,0.3533953130245209
443,Judge denies juvenile court request for 2nd teenager accused of killing Fairfield teacher https://t.co/cWr4SC7KQt via @weareiowa5news,2022-05-17 21:44:34.284424,1524772053538254853,2022-05-12 15:22:41+00:00,0,0,0,0,,,,,mariovrossi,1628,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.37345486879348755
444,Excited to announce that I’ve received a camp invite to Sacred Heart! Excited to compete in Fairfield this June! @mark_nofri @BallCoachC @hendrickenfb @acortellessa_ https://t.co/lMjsWMUUrC,2022-05-17 21:44:34.284424,1524769936396201985,2022-05-12 15:14:16+00:00,0,0,7,2,,,,,noahwest2023,17,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Neutral,0.3716932535171509
445,@MayorofGM We have an autistic 17yo daughter. We need urgent help now because our daughter has been stuck in A and E at Fairfield hospital since Monday when she overdosed on paracetamol. Children's services at Oldham have been pretty awful. 1/2,2022-05-17 21:44:34.284424,1524750503820730369,2022-05-12 13:57:03+00:00,0,0,0,0,,,,,karlkarljones,195,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.3507073223590851
446,An Iowa Teen Accused of Killing His Teacher Will Be Tried as an Adult https://t.co/PUeu1K09Ur,2022-05-17 21:44:34.284424,1524741788774379522,2022-05-12 13:22:25+00:00,0,0,0,0,,,,,NewsDotLaw1,649,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Positive,0.383063405752182
447,"DMRegister: Were Jeremy Goodale tried in juvenile court, he likely would get less than a year of services before aging out of the system, the judge said. https://t.co/jLxnpYVUw5",2022-05-17 21:44:34.284424,1524651769732780033,2022-05-12 07:24:43+00:00,0,0,0,0,,,,,vjotimesherald,9747,fairfield (aboriginal coalition to end homelessness OR our place society OR aids vancouver island OR the existence project OR salvation army victoria OR red cedar café OR subsidized housing OR community plan to end homelessness OR harm reduction OR front line worker OR front line OR front line worker OR crime OR camp OR homeless OR affordable OR evicted OR drug use OR overdosed) lang:en -is:retweet,fairfield,Negative,0.36828726530075073
