,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood
2974,The #Raptors have announced that their training camp will be in Victoria this year.,2022-08-04 00:56:38.725259,1554835543069847557,2022-08-03 14:24:15+00:00,2.0,2.0,18.0,3.0,,,kalebconnn,205,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria
2975,"@camp_vh Hi Victoria,
If you would like to direct a question to communications@monmouthshire.gov.uk we can forward your question to the relevant Cabinet Member. I hope this helps!
W",2022-08-04 00:56:38.725272,1554829739138764810,2022-08-03 14:01:11+00:00,0.0,0.0,1.0,0.0,,,futurestars_ca,440,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria
2976,"@dockevinmcleod I practiced as a Home Care Nurse in Victoria from 1985-2000. Some of my caseload was chronic, medically complex patients. 

We monitored overall wellness &amp; other needs (eg medication compliance, diabetic control, wound care etc). It worked well, but of course they all had GP’s.",2022-08-04 00:56:38.725283,1554696178712731648,2022-08-03 05:10:28+00:00,1.0,0.0,5.0,0.0,,,Bruce55368227,303,Victoria (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria
2977,"In my city, violent crime increased 21 per cent between 2020 and 2021. Our #police force is ill-equipped to deal with this. #bcpoli #victoriabc
https://t.co/NkCar2uMTe",2022-08-04 00:56:48.199655,1554920535041003521,2022-08-03 20:01:59+00:00,0.0,0.0,0.0,0.0,,,Em_Wilso,314,VictoriaBC (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,VictoriaBC
2978,"Data released Tuesday by Stats Canada shows the volume and severity of police-reported crime in Victoria in 2021 was once again well above the provincial average. #bcpoli #victoriabc #crime 

https://t.co/NkCar2uMTe",2022-08-04 00:56:48.199686,1554920073818648576,2022-08-03 20:00:09+00:00,0.0,0.0,0.0,0.0,,,VicBuilders,5111,VictoriaBC (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,VictoriaBC
2979,"Our column in today's TC B9: ""The myth promoted by politicians that the private sector has failed to provide housing supply &amp; affordability ignores the reality that govt is the source of the problem."" https://t.co/vGBxZ79Ye9 https://t.co/48u0UPYbTN #saanich #victoriabc  #bcpoli",2022-08-04 00:56:48.199697,1554867573006577666,2022-08-03 16:31:32+00:00,0.0,1.0,1.0,0.0,,,DominiqueBandet,86,VictoriaBC (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,VictoriaBC
2980,"This isn't a 'good news' story.   It shows the collapse of BC's healthcare system.   @adriandix @CDCofBC 

B.C. doctor comes forward after wife takes out ad to find medical help for husband  | https://t.co/bRaZlctlTn https://t.co/0WLe63kiek #BCpoli",2022-08-04 00:57:22.918321,1554845052219711488,2022-08-03 15:02:02+00:00,0.0,1.0,2.0,0.0,,,TheDissenter4,70,"Victoria B.C. (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",Victoria B.C.
2981,"Raptors' training camp is in Victoria, B.C. beginning Sept 27. The team will play five pre-season games including stops in Edmonton (vs Utah) on Oct. 2 and in Montreal (vs Boston) on Oct. 14.",2022-08-04 00:57:25.299978,1554904864404213761,2022-08-03 18:59:43+00:00,0.0,0.0,3.0,0.0,,,Mike_Ganter,5036,Victoria B.C. (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria B.C.
2982,"The Toronto Raptors announced training camp ahead of next season will be held in Victoria, B.C. along with the date and locations of their preseason games ⬇️ https://t.co/vZrsMjd69g",2022-08-04 00:57:25.300011,1554839254060105728,2022-08-03 14:39:00+00:00,0.0,3.0,21.0,4.0,,,YahooCASports,18740,Victoria B.C. (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria B.C.
2983,NEW: The Toronto Raptors announced the team will hold training camp at the University of Victoria in B.C. and play five preseason games which includes October 2 in Edmonton vs. Utah and October 14 in Montreal vs. Boston. #WeTheNorth @CTVToronto,2022-08-04 00:57:25.300022,1554835851099525122,2022-08-03 14:25:29+00:00,1.0,0.0,1.0,2.0,,,RealPaulRoss,2157,Victoria B.C. (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria B.C.
2984,"Raptors will do training camp in Victoria, B.C. (UVic). Other pre-season games: At Houston Oct. 7; Chicago (and DeMar) in town Oct. 9; Celtics again in Canada Oct. 14 https://t.co/xpfvtvsL9Y The Raptors will take on the Jazz in Edmonton on Oct. 2 and return to Montreal to face the Celtics on the 14th.",2022-08-04 00:57:25.367409,1554835749073141766,2022-08-03 14:25:04+00:00,1.0,0.0,1.0,0.0,,,WolstatSun,23441,Victoria B.C. (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,Victoria B.C.
2985,@TheoMoudakis @HarassNoMore @TorontoStar As long as people keep voting for poor representatives they will have poor representation. Ford hasn't hidden his attitudes/intent.Eg. Residential home elders ruthlessly left adrift. #cdnpoli #Toronto #Ottawa #onpoli #bcpoli #abpoli #yvr #yyj https://t.co/5hbmZscbJf,2022-08-04 00:57:58.034338,1554926390452965377,2022-08-03 20:25:15+00:00,0.0,0.0,0.0,1.0,,,VanBizWiz,839,YYJ (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,YYJ
2986,👏 Congratulations @CountryGrocer #RoyalOak! 👏 Voted Best Grocery Store in Black Press 'Best of the City Awards'👏 Thank you for your 'Gluten-Free Shelf Tags' &amp; Flyer: https://t.co/qpJF0MFOm0 #countrygrocer #blackpress #bestofthecity #grocer #yyj #victoria  #glutenfree #celiac https://t.co/BJuL2CvvLr,2022-08-04 00:57:58.184143,1554866897899859969,2022-08-03 16:28:51+00:00,1.0,0.0,1.0,1.0,,,TheCeliacScene,3190,YYJ (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,YYJ
2987,"So stoked @SusanKimYYJ is running for #Victoria City Council! She cares about housing, climate and the marginalized, and will do great work showing up for community!

#yyj #lekwungenterritory https://t.co/gKus6m2gRa",2022-08-04 00:58:00.816150,1554980023861358592,2022-08-03 23:58:22+00:00,0.0,0.0,0.0,0.0,,,julianpaquette,325,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2988,"Great news! Threshold Housing Society is hosting @DoTheLoopVic 2022 from Sept 18th - 26th to raise more funds for at-risk youth in #yyj.  We raised $28,000 last year! 
Register at: https://t.co/IoptPYyJgA
More info...🧵 https://t.co/Dskk2WDE5Q",2022-08-04 00:58:00.816180,1554979171679367168,2022-08-03 23:54:59+00:00,1.0,0.0,4.0,0.0,,,mattdellok,2339,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2989,Missing Middle Facts. What you need to know ahead of tomorrow's Missing Middle Housing public hearing. More solid work here from @laurabrougham. #yyj @CityOfVictoria https://t.co/CFLuau9Al7 Some things to know ahead of the Missing Middle Housing public hearing https://t.co/Pak8Sp2QCI,2022-08-04 00:58:00.887957,1554962449509429248,2022-08-03 22:48:32+00:00,0.0,0.0,7.0,1.0,,,JoePerkinsCHEK,6745,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2990,Tune in tomorrow evening as we live-tweet the public hearing for the Missing Middle Housing Initiative. #yyj,2022-08-04 00:58:00.887994,1554949966648381440,2022-08-03 21:58:56+00:00,0.0,0.0,3.0,0.0,"Victoria, British Columbia",4fdbcad8c3ed7790,CapitalDailyVic,4709,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2991,"@BrianS00250008 @marrkstep I'm not sure your familiarity with finding a rental in yyj these days.
Saying people ""choose"" in a certain unit is much more akin to ""people choose to live in Victoria and accept whatever housing they are able to find""",2022-08-04 00:58:00.888009,1554946940256677888,2022-08-03 21:46:54+00:00,0.0,0.0,1.0,0.0,,,schckngs,144,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2992,The Missing Middle Housing Initiative will be considered by Mayor and Council tomorrow. There is still time to send in your comments. Email mayorandcouncil@victoria.ca. #yyj #yyjpoli #housing,2022-08-04 00:58:00.888020,1554944227284357120,2022-08-03 21:36:07+00:00,1.0,0.0,4.0,2.0,,,DaveThompsonVIC,755,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2993,"""Townhomes are the exception, with the benchmark sale price increasing in the region last month to $852,600, up from $850,300 in June and $684,300 last July."" Need missing middle housing - review of initiative at Victoria council Aug 4   https://t.co/31sRwrUUCY #yyj #bcpoli",2022-08-04 00:58:00.888030,1554929845267677184,2022-08-03 20:38:58+00:00,0.0,0.0,0.0,0.0,,,VicBuilders,5111,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2994,"Victoria has crime issues but how bad is it compared to the rest of 🇨🇦?🤔The red line below is the 🇨🇦 average. All cities need to try to decrease crime but those above the average, like Kelowna, need a public safety rethink. Grateful to those keeping #yyj below the average.🙏🏼 https://t.co/Rs1rgLpzkS https://t.co/tfM9uVNrEu Why crime severity score is Victoria 148, Oak Bay 29. Hint: partying https://t.co/VXnob3ajia",2022-08-04 00:58:00.963638,1554927058396106752,2022-08-03 20:27:54+00:00,5.0,0.0,7.0,1.0,,,ray_oak,1590,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2995,"https://t.co/Xu66HFdDDO It appears as if all the huge fuss over Victoria's so called crime surge in 2020 was a blip, we're now middle of the pack again, despite nothing much changing in policing or policy. Hate when people make so much of a year's data. #yyj",2022-08-04 00:58:01.125634,1554892237019893760,2022-08-03 18:09:32+00:00,3.0,0.0,10.0,3.0,,,oliveridley,1207,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2996,"As a homeowner, I want more housing in my neighbourhood. Duplex, triplex, fourplex. Six units, eight units, ten. Build the Missing Middle. #asahomeowner #yyj #MMHI",2022-08-04 00:58:01.125644,1554884369466019840,2022-08-03 17:38:16+00:00,0.0,0.0,0.0,0.0,,,AsAHomeownerYYJ,0,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2997,"As @ourplacesociety waits for permanent homes for those living in the transitional housing, Victoria’s city council has given a green light for the shipping container village in Victoria’s North Park to stay until the end of March 2023. #yyj 

https://t.co/xv26W2bGRO",2022-08-04 00:58:01.125664,1554866514821402624,2022-08-03 16:27:19+00:00,0.0,0.0,11.0,2.0,"Victoria, British Columbia",4fdbcad8c3ed7790,Satirocene_Age,244,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2998,#yyj holding 'missing middle' #housing meeting this week. Mayor pronounces single family detached housing 'RACIST'. https://t.co/dRwI4ajKCi,2022-08-04 00:58:01.125675,1554862232227352576,2022-08-03 16:10:18+00:00,0.0,0.0,0.0,0.0,,,OakwoodProp,2254,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
2999,"#YYJ: Crime severity score in Victoria 148, Oak Bay 29... https://t.co/CcukghXpQo via @timescolonist",2022-08-04 00:58:01.125685,1554832959374471172,2022-08-03 14:13:59+00:00,0.0,0.0,0.0,0.0,,,JackieNgai,1447,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
3000,"As #realestate sales slow amid higher interest rates, a 'calmer environment for decision-making' https://t.co/z5vWHe26Rt via @timescolonist  #housing #yyj",2022-08-04 00:58:01.125695,1554828812864483328,2022-08-03 13:57:30+00:00,0.0,0.0,0.0,0.0,,,MehdiNajari4,24,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
3001,"Policing regionalization, and the falling away of social services: @ChiefManak @AndrewDuffyTC in the @timescolonist. 
https://t.co/Yd9TixKQUg I will have a new blog out on this shortly. #yyj",2022-08-04 00:58:01.125705,1554826170608193536,2022-08-03 13:47:01+00:00,2.0,1.0,1.0,0.0,,,photowarrior,646,YYJ (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,YYJ
3002,"Thinking of running for local government? 
Nomination packages for Town of View Royal Mayor and Council are now available!

Visit https://t.co/WFyCrFEfVO

#ViewRoyal #yyj https://t.co/sh75XHA52X",2022-08-04 00:58:03.531472,1554938044066709505,2022-08-03 21:11:33+00:00,0.0,0.0,0.0,0.0,,,TownofViewRoyal,1862,"YYJ (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",YYJ
3003,Why we don’t have affordable housing. #yyj #BC https://t.co/E4FJn072Lq Canada.jpg https://t.co/Gb953osWAU,2022-08-04 00:58:08.485503,1554917110295343104,2022-08-03 19:48:22+00:00,0.0,0.0,1.0,0.0,,,VicHomes4Sale,3332,YYJ (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,YYJ
3004,Lunch is ready @ the Market Stores! :) #yates #millstream #westshore #victoria #yyj #soup #burger #lunch https://t.co/M1t7BCK1Or,2022-08-04 00:58:08.485541,1554886688144789505,2022-08-03 17:47:29+00:00,0.0,0.0,1.0,1.0,,,themarketstores,2400,YYJ (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,YYJ
3005,A new low for healthcare in BC. A positive update - a BC doctor stepped in to take on this patient. #yyj #bcpoli #healthcare https://t.co/KhYdpyDHOB A positive update on this story.  A family doctor in the #YYJ area has come forward and agreed to take Michael on as a patient.  #bcpoli https://t.co/hbedhDeIJ8,2022-08-04 00:58:13.237118,1554921441451159552,2022-08-03 20:05:35+00:00,0.0,0.0,1.0,0.0,,,Em_Wilso,314,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
3006,@Adam_Stirling The 24/7 camping was happening in every major city all over Canada during the pandemic because of the directive of CDC. Victoria was no different. Stop smearing the City Council &amp; misleading the voters  to make them vote against their own interest. Stop the lies &amp; propaganda.#yyj,2022-08-04 00:58:13.237155,1554702630898712576,2022-08-03 05:36:06+00:00,0.0,0.0,0.0,0.0,,,MehdiNajari4,24,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
3007,"@Adam_Stirling ""Thanks to Lisa Helps for inviting hundreds of marginalized people to Victoria from across Canada""This is a false claim. We had camping in parks during pandemic in every major city in Canada. That was allowed because of CDC directive, Victoria was no different. No more lies.#yyj",2022-08-04 00:58:13.237166,1554697892148887553,2022-08-03 05:17:17+00:00,0.0,0.0,0.0,0.0,,,Adam_Stirling,10419,"YYJ (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",YYJ
3008,"I did find it interesting that during #yyj court house tent city, BC Housing brought PHS to Victoria with 2 large contracts awarded without tender or talks with local NPOs. Of course, did anybody else want to run Johnson St with inadequate staff? https://t.co/cxA76mfmbU @BC_Housing In a message to @BC_Housing staff, Ramsay spoke of recent incidents of violence including a fatal stabbing at CRAB Park, a woman set on fire while she sat on a sidewalk, and police having shot a man on East Hastings Street. https://t.co/jv5Mm9hJ7u",2022-08-04 00:58:15.726781,1554918026725638144,2022-08-03 19:52:01+00:00,0.0,0.0,0.0,0.0,,,vic_hound,5,YYJ (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,YYJ
3009,"We still have space available in our upcoming week of The Ultimate Summer Camp!

Register at https://t.co/yBJ8heuQuS
.
.
#theultimatesummercamp #getcentred #rogerssociety #yyj #yyjcamp #victoriabc #summercamp #yyjbusiness #victorialocal https://t.co/YA33UuP01c",2022-08-04 00:58:15.726818,1554905175298609153,2022-08-03 19:00:57+00:00,0.0,0.0,0.0,0.0,,,rogerssociety,19,YYJ (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,YYJ
3010,"Please be advised that Langford will be closing the online camp fire permitting as of noon August 4th. In light of the Provincial ban on camp fires for the Coastal Fire Center, the City of Langford will also be banning camp fires until such time as the Province lifts the ban.#yyj https://t.co/rdYCkYwwyU",2022-08-04 00:58:15.726829,1554891225206890496,2022-08-03 18:05:31+00:00,1.0,0.0,6.0,2.0,,,LangfordFire,2930,YYJ (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,YYJ
3011,"@jsutcliffe884 @Adam_Stirling Any evidence for your claim. i guess not. who told them to go camp in the city's small parks? Name, Names. Use your real name if you want to make accusation. Or is this part of propaganda campaign to deceive the voters and get them vote against their own interest? #yyj",2022-08-04 00:58:15.726859,1554696083216904192,2022-08-03 05:10:05+00:00,1.0,0.0,0.0,0.0,,,MehdiNajari4,24,YYJ (burnside gorge neighbourhood association OR greater victoria acting together OR ops OR solid outreach OR the john howard society of victoria OR vibrant victoria OR victoria tenant action group OR peer housing support program OR harm reduction OR front line worker OR complex care OR camp OR tent OR evict OR overdosed) lang:en -is:retweet,YYJ
3012,"Missed the first three RENTs?  If you are staff or a Board member of a non-profit housing society, check out the BC Housing sponsored bursaries that cover the cost of registration. Final RENT: Sept 15 at St. Eugene’s Resort, Cranbrook.  

https://t.co/amUcWax3jV https://t.co/YmxARZ94VS",2022-08-04 00:59:17.354601,1554889924305879040,2022-08-03 18:00:21+00:00,0.0,0.0,2.0,1.0,,,BC_Housing,12112,(from:bc_housing OR from:island health OR from:vanislandhealth OR from:homeforhope OR from:vreb) (bc housing OR downtown victoria business association OR makola housing society OR rotary club of victoria OR dvba OR umbrella society OR victoria ready OR affordable housing OR point in time OR frontline OR frontline worker OR theft OR homelessness OR drugs OR collude) lang:en -is:retweet,individual
3013,"Please Share: A #DrugPoisoning /Overdose Advisory has been issued for #CampbellRiver and #ComoxValley. Check out Island Health’s #OverdosePrevention Services page at https://t.co/j7pemrZZZk. For Indigenous-specific information, visit https://t.co/eHnlXy5LWG. #MyIslandHealth https://t.co/q4eE00d4qc",2022-08-04 00:59:21.957501,1554939469161275393,2022-08-03 21:17:13+00:00,0.0,0.0,2.0,5.0,,,VanIslandHealth,16720,"(from:bc_housing OR from:island health OR from:vanislandhealth OR from:homeforhope OR from:vreb) (boys ""and"" girls club south vanouver island OR foundry victoria OR our place society OR salvation army victoria OR the homeless ideas podcast OR vancouver island mental health society OR victoria sexual assault centre OR peer housing support OR pit OR frontline worker OR healthcare OR encampment OR camping OR eviction OR overdose) lang:en -is:retweet",individual
3014,"@ray_oak This is the Victoria Census Metropolitan Area (CMA) - Sooke to Sidney -  CSI measure, not the City of Victoria CSI. There are 👉2👈""Victoria"" measures. The region is below the average, while the City of Victoria, at 148, is well above.",2022-08-04 00:59:31.178315,1554935599269761024,2022-08-03 21:01:50+00:00,2.0,0.0,6.0,1.0,,,vicpdcanada,68043,(from:cityofvictoria OR from:esquimaltbc OR from:vicpdcanada OR from:beaconsave OR from:burnsidegorge) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,individual
3015,"@yyjagainststvrs @benstewartbc @bcliberals @CityOfVictoria @bcndp The Crime Severity Index is a @StatCan_eng product. They gather the data from police depts across Canada, calculate the measure &amp; publish their findings.",2022-08-04 00:59:33.522335,1554934892206882816,2022-08-03 20:59:02+00:00,0.0,0.0,0.0,0.0,,,vicpdcanada,68043,(from:cityofvictoria OR from:esquimaltbc OR from:vicpdcanada OR from:beaconsave OR from:burnsidegorge) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
3016,"In July our therapeutic recovery community New Roads was featured in PULSE magazine thanks to the Victoria Foundation! 
https://t.co/PhsueCYsHN

#buildingcommunity #nourishing #nonprofit #socialgood #givingback #fundraising #thisisvic #ourplacesociety #hopeandbelonging https://t.co/CwlQjWPeEm",2022-08-04 01:00:14.736545,1554920335098667008,2022-08-03 20:01:11+00:00,0.0,0.0,0.0,0.0,,,ourplacesociety,3512,(from:saanichpolice OR from:ourplacesociety OR from:viccoolaid OR from:pacificahousing OR from:cspc_victoria) (aceh OR city of langford OR greater victoria housing society OR peers victoria resources society OR substance uvic OR the victoria foundation OR victoria chamber OR workbc OR people with lived experience OR service provider OR front line OR poverty OR tent OR affordable OR alcoholic OR social problem) lang:en -is:retweet,individual
3017,"As First Met prepares to begin construction on the area including it's gymnasium, we have moved the First Met Shelter into 919 Pandora. We took the opportunity to replace the mats with bunk beds and thick, comfy mattresses 1/2 #yyj https://t.co/OTNuKIWxTe",2022-08-04 01:00:17.071372,1554892460442017792,2022-08-03 18:10:25+00:00,1.0,0.0,6.0,0.0,,,ourplacesociety,3512,(from:saanichpolice OR from:ourplacesociety OR from:viccoolaid OR from:pacificahousing OR from:cspc_victoria) (aids vancouver island OR city of victoria OR habitat for humanity victoria OR quadra village community centre OR tenant action group victoria OR the victoria real estate board OR victoria family court OR encampment OR person experiencing homelessness OR frontline OR frontline worker OR poor OR shelter OR affordable housing OR drugs) lang:en -is:retweet,individual
3018,"This will give 34 people a place to sleep each night while waiting for space to open up in transitional housing, and then, hopefully, permanent housing. #yyj 2/2 https://t.co/nLeRgqfLKz",2022-08-04 01:00:19.400235,1554892562820870145,2022-08-03 18:10:50+00:00,0.0,0.0,1.0,0.0,,,ourplacesociety,3512,(from:saanichpolice OR from:ourplacesociety OR from:viccoolaid OR from:pacificahousing OR from:cspc_victoria) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,individual
