text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
Beats a tent. https://t.co/Wg8K6a073n,2022-12-28 20:42:25.040135,1608250695051886593,2022-12-28 23:57:00+00:00,0,0,0,0,,,Jeff_Schlemmer_,"York Region, Ontario",827,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"@ChairmanBuckley Coward, Victoria. If you’re going to creep on your burner, and post at my replies at the very least unblock me. I’d love to talk about your homeless plan and call it out like I did when you were running.. you know, the one that was exactly like the mayors.",2022-12-28 20:42:25.040218,1608236663091634177,2022-12-28 23:01:14+00:00,1,0,1,0,,,nottodayfrank,,81,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
Captain Bobby Hookfin and Officer Victoria (not sure of her last name) are leading the Oakland Police Department’s death squad at the Command and Control centers that keep attacking people on VBS3 and AI Autonomy.,2022-12-28 20:42:25.040250,1608123801530957829,2022-12-28 15:32:46+00:00,0,0,0,0,,,Nelsy1Batista,,1,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"@catherine___c No one's homeless from the floods here in Victoria, everything else was on Morrisons watch",2022-12-28 20:42:25.040266,1608089765374742529,2022-12-28 13:17:31+00:00,0,0,0,0,,,PervyPimp,"somewhere in, Victoria",356,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"@BigginsDiesel @rgpoulussen Yeah, after a couple of Astra Zeneca shots I felt proud to be an Australian and bought a flag. Then after two Pfizers I was ready to round up all the homeless and ship them off to Queensland to preserve Victoria’s social purity.",2022-12-28 20:42:25.040297,1607868941002735616,2022-12-27 22:40:02+00:00,1,0,2,0,,,jfshart,"Melbourne area, Australia",106,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"Of course, we don't like this. We didn't migrate to be on the streets or to become homeless,” Victoria Gutierrez said. yikes !
Perhaps these people migrated to be supported by our tax dollars as Americans go hungry+live on the streets. https://t.co/HseDoc30Ku",2022-12-28 20:42:25.040328,1607828618532782080,2022-12-27 19:59:49+00:00,0,0,0,0,,,jcjet5,Transylvania,329,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"Did Christine have a set for this one scene? While Phyllis, Nicholas, Victoria, Sharon, Mariah, Tessa, Michael, Lauren, Sally, Lily, Billy, and Adam are homeless? 😂 #YR",2022-12-28 20:42:25.040342,1607801862740377600,2022-12-27 18:13:30+00:00,3,0,8,0,,,AmberEllim,,126,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
@linyanzi Victoria is a mentally ill homeless troll. Don’t bother talking to her. She doxxed That Umbrella Guy.,2022-12-28 20:42:25.040358,1607801739012636674,2022-12-27 18:13:00+00:00,0,0,1,0,,,phartvaj,,14,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
Letters Dec. 24: Victoria failed on snow removal; Armoury could house homeless during weather events https://t.co/GnWdZMQDrB via @timescolonist,2022-12-28 20:42:25.040390,1607542210563833857,2022-12-27 01:01:44+00:00,0,0,0,0,,,victoriaagent,Victoria BC RE/MAX Camosun,3425,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"@infernoliath @timescolonist Well, there is that. Progressive policies have made visiting downtown Victoria a last choice option. It's almost as if Jeff Bezos helped to design the policies to make amazon more business. Aggressive homeless people, urine odour in almost every doorway or alcove. Yay!

Paradise.",2022-12-28 20:42:25.040405,1607471162979921920,2022-12-26 20:19:25+00:00,0,0,1,0,,,irrops,FL 380 Antipodes,404,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"Our top stories of the year, Part 1:
@ToriMarlan's investigation of PTSD in the Victoria police department—and how cronyism, discrimination, and indifference make that trauma worse. https://t.co/vTihSJCoYJ",2022-12-28 20:42:25.040420,1607453586400874496,2022-12-26 19:09:34+00:00,2,1,6,2,,,CapitalDailyVic,"Victoria, British Columbia",5563,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"Reactionaries in the Movement be like ""Let's jerk off! It's muh tradition, muh British way; don't you know that Victoria used to hunt!"" All the while serious Nats are out feeding the homeless. https://t.co/kiNr7Cnff1 Traditional Boxing Day! 🐴 https://t.co/gmOpGuipo6",2022-12-28 20:42:25.139934,1607427279516213248,2022-12-26 17:25:02+00:00,0,0,5,0,,,BeerPooch,Somewhere in a Third Position,461,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"Knit &amp; Natter, every Tuesday morning, 10am-11.30am at The Hive Wellbeing Hub, 185 Manchester Road, Victoria Park, Swinton, M27 4FA. Help to knit bonnets and blankets for the premature baby units, hats and scarves for the homeless and twiddle mats for dementia patients. https://t.co/PdnRYCALTE",2022-12-28 20:42:25.139981,1607403536609861632,2022-12-26 15:50:41+00:00,0,0,1,1,,,VCSalford1,Salford,2222,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"https://t.co/95jGVtscJN
Love buying new underwear from Victoria's Secret. Oh great, another dick avi...",2022-12-28 20:42:25.139996,1607390606573113344,2022-12-26 14:59:19+00:00,0,0,1,1,,,AbrianaCluck,"Berlin, DE",461,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
The Victoria Police Department says it is hoping to locate the owner or owners of numerous pieces of jewelry and other items recovered during the execution of a search warrant recently.  https://t.co/xaun8u2HPv,2022-12-28 20:42:25.140010,1607387021143691265,2022-12-26 14:45:04+00:00,0,0,0,0,,,CTVNewsVI,"Vancouver Island, BC",77436,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"...with all the live feeds, QUILOX Club, LAGOS in recent times has constituted a total nuisance to VICTORIA ISLAND residents, businesses and road users of LEKKI-EPE corridor! I strongly recommend both owner and management for proper Mental health evaluation at YABA LEFT!!☹️ https://t.co/XZFKv4GyH8 PHOTOS: Lagos Govt Shuts Quilox Club Over Noise PollutionLagos State Environmental Protection Agency has shut a popular club, Quilox, on Ozumba Mbadwe Street, Victoria Island, over its failure to comply with directives on organising events and not obtaining a sound control https://t.co/KGhNkqZGCt",2022-12-28 20:42:25.250526,1607366994256433152,2022-12-26 13:25:29+00:00,0,0,0,0,,,Ubonid,"Virginia, USA",1123,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
The Victoria Police Department says it is hoping to locate the owner or owners of numerous pieces of jewelry and other items recovered during the execution of a search warrant recently.  https://t.co/JUF0bJMkJo,2022-12-28 20:42:25.250642,1607285139503022084,2022-12-26 08:00:13+00:00,0,0,1,0,,,bullringbash1,planet earth,1169,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
The Victoria Police Department says it is hoping to locate the owner or owners of numerous pieces of jewelry and other items recovered during the execution of a search warrant recently.  https://t.co/WIKIuTG8sP,2022-12-28 20:42:25.250662,1607171896285581312,2022-12-26 00:30:14+00:00,0,0,1,1,,,timescolonist,"Victoria, B.C., Canada",88667,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"The daughter of @SearchWarrant1’s own Detective Anna Mydlarz (Buffalo Police Department, Ret) recently made her debut in a Christmas movie “The Crown Prince of Christmas” - Congrats Victoria! https://t.co/gQ3JhMhzNq",2022-12-28 20:42:25.250689,1607058548751568896,2022-12-25 16:59:50+00:00,0,0,7,1,,,WestcottAndrea,stevenage,190,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
@BeardedGenius Looks very much like the Passage #homeless daycentre in Victoria..London,2022-12-28 20:42:25.250753,1606746989974134784,2022-12-24 20:21:48+00:00,0,0,0,0,,,TeamSanvers,,87,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
Letters Dec. 24: Victoria failed on snow removal; Armoury could house homeless during weather events https://t.co/egy4HU92sA,2022-12-28 20:42:25.250839,1606696249729716226,2022-12-24 17:00:11+00:00,5,0,17,3,,,KiszelyPhilip,,3259,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"@AngelaRayner Instead of criticising this, why don’t you all sign up for a volunteer shift at a homeless centre? I’m pretty sure The Passage at Victoria would be thankful for the help.@PassageCharity also @felixprojectuk",2022-12-28 20:42:25.250868,1606691740395651073,2022-12-24 16:42:16+00:00,0,0,0,0,,,Skasky2409,Planet Earth,148,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
In case anyone needs to know: Island Health says the downtown Victoria UPCC and the Westshore UPCC will be open from 8 am to 8 pm on Christmas Day to provide urgent access to primary care. https://t.co/HkHS7YgrCI | #healthcare #christmasday2022 #yyj #westshore https://t.co/CJhJD73a6i,2022-12-28 20:42:25.250888,1606690167544500225,2022-12-24 16:36:01+00:00,0,0,5,2,,,CharlotteGapper,"London, United Kingdom ",478,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"🧵
1/6 Walking through Manchester this morning, making my way from Piccadilly to Victoria. Must have seen 20 homeless people. All white men. Most born and brought up here, I should imagine. I felt a stab of utter despair for them.",2022-12-28 20:42:25.250947,1606618403124703234,2022-12-24 11:50:51+00:00,25,9,675,165,,,flindy16,,363,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
@GrouchyOldGamer @StefSimanowitz @RishiSunak Nothing fun about being homeless. The fact we have these sutuation sounds like the Victoria's doing their Christian duty to repent their sins.,2022-12-28 20:42:25.250970,1606595746056343558,2022-12-24 10:20:49+00:00,1,0,1,0,,,OMARMORALES1978,,40,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"It is so heartening to hear how @EYH_UK and its member charities  give homeless young  people a brighter future. You can read about Mike's story in @theipaper today by @Victoria_Spratt and please donate to our Christmas Appeal if you can.
https://t.co/6tPMvOEH3X",2022-12-28 20:42:25.250990,1606568185687429121,2022-12-24 08:31:18+00:00,0,0,4,2,,,OMARJUSTMORALES,"Jersey City, NJ ",3851,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"@StaceyG18961759 Fk Craig Kelly, Sky, Liberals, rats like Avi, Price and the rest. They encouraged all of these ppl at the start, used them and then dump them as soon as the election was lost in Victoria and Federal. Look at them realising they are alone at Christmas. I hate conservatives",2022-12-28 20:42:25.251052,1606468403648401408,2022-12-24 01:54:48+00:00,0,0,4,0,,,CanardBrun,space ,407,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"Holidays in Toronto, 
The teenager girls that kill a homeless men in Toronto, can show you the tip of the ice berg of the social economy in Toronto 
Man Wanted in a Bank Robbery Investigation, Danforth Avenue and Victoria Park Avenue area, Images Released https://t.co/iCiSpClh06",2022-12-28 20:42:25.498074,1606412478497411072,2022-12-23 22:12:35+00:00,0,0,0,0,,,saanisl,,258,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
Victoria Police Department's K9 Lark receives donation of body armor https://t.co/u7HneX81KH,2022-12-28 20:42:25.498097,1606387896692445207,2022-12-23 20:34:54+00:00,0,0,1,0,,,NadiaClareYoun1,"Castle Douglas, Scotland",13,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
@BCLegislature @richardzussman Are homeless people in Victoria allowed to eat for free at the public restaurant? I mean wouldn't it make sense that they can go and eat on the Kings tab there?,2022-12-28 20:42:25.498121,1606333505457250310,2022-12-23 16:58:46+00:00,0,0,0,0,,,lumsdominator,,14,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"@melissa_symons @midnightriderV2 To build on that they destroy the homes.  And in Victoria the city purchased two motels for the homeless and within 6 months, units destroyed, fires and it’s so bad in these areas that police decline to go in them.",2022-12-28 20:42:25.498143,1606327974516727809,2022-12-23 16:36:47+00:00,1,0,6,0,,,CrimeInNYC,USA,20971,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"There's 40 kg plus of outfits, shoes, a huge bottle of Shetland gin, 2 bottles of wine, my Dad's extremely alcoholic Christmas pudding and more in that case. From Clapham/Victoria/King's X to my 12 noon train with 2 mins to spare= a Christmas miracle. Travel safely one &amp; all 🎶🍷 https://t.co/HOKOVsBwaC",2022-12-28 20:42:25.498162,1606268340552339456,2022-12-23 12:39:50+00:00,10,0,57,0,"East, England",3bc1b6cfd27ef7f6,IntelligentMgmt,Challenge business thinking:,571,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
@StaceyG18961759 Found an ideal Christmas present for Avi in Fish Creek Victoria today https://t.co/sMSnsBJbKc,2022-12-28 20:42:25.498189,1606167250746200066,2022-12-23 05:58:08+00:00,0,0,3,0,,,SecretMCR_smn,"Manchester, United Kingdom",1012,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"@Captaincoby00 And it is 🇨🇦 wide. How many homeless ppl could Victoria have housed instead of the bs they built on Pandora, Fort, Vancouver, Store st etc?",2022-12-28 20:42:25.498211,1606088558229479426,2022-12-23 00:45:26+00:00,0,0,0,0,,,TonyPavese,  NY retired in Fla. USA,5065,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"I look like my Nonna Maria Theresa Philamena Arcari Lawless Jozwiak known as Terry. She used to feed the homeless from 341 Victoria Road, Queens Park. Even people who had come to Rob her  became her friend  she was An Angel in every sense of the word and taught me compassion. https://t.co/HQtviiCDFi",2022-12-28 20:42:25.498231,1606082500102496257,2022-12-23 00:21:22+00:00,0,0,1,0,,,trendsexplainor,,122,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"@HaruunYEG I’m in Victoria BC. Last night I witnessed a heartless public service worker/bus driver kick a homeless man off the bus with his service dog @BCTransit @victoriatransit 
“Just following the law, sir”, he said as the man left embarrassed and in tears.",2022-12-28 20:42:25.498252,1606073533112942593,2022-12-22 23:45:44+00:00,1,0,1,0,,,Concern47348137,"Victoria, BC",61,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
We just donated to Greater Victoria Coalition to End Homelessness. You can too! https://t.co/FRYrjJIEqs,2022-12-28 20:42:25.498291,1606028808993222656,2022-12-22 20:48:01+00:00,0,1,0,0,,,JoParkerBear,United States,12763,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
@JMPVZLA @victoria_roark They're not old enough to vote yet. Also homeless vets,2022-12-28 20:42:25.498331,1606002979802435584,2022-12-22 19:05:23+00:00,0,0,0,0,,,MaryJan28337231,Idaho,11,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
"the need for more funding to Ukraine, and the plight of the homeless in America. Furthermore, the topic also covers the human rights violations in Tigray and the nomination of Victoria Apanasenko to the Miss Universe pageant. Overall,...",2022-12-28 20:42:25.498352,1605973408168022017,2022-12-22 17:07:52+00:00,1,0,0,0,,,intoitterphoesh,Lekwangen TerritoryTerra Firma,1122,"Victoria (avi OR peers victoria resources society OR victoria police department OR island health OR togethervic OR district of saanich OR south island centre for counselling ""and"" training OR young parents support OR greater victoria coalition to end homelessness OR makola housing society OR homeless OR alcoholic) lang:en -is:retweet",Victoria
Anna Minnie Zona MacDonald Patrick Thompson Victoria Camp #合肥 #合肥线下 https://t.co/Rf7chusnO3,2022-12-28 20:42:29.900883,1608276832058740738,2022-12-29 01:40:51+00:00,0,0,0,0,,,Mohamme66676990,ㄹr인 vv443 출장안마,1,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"For years, St John Ambulance Victoria has been helping to build a resilient community through training and free programs, such as First Aid In Schools and CPR Lab. This year, we expanded our scope to cover more groups within the Victorian community, especially those at risk. https://t.co/4cFen6sNWm",2022-12-28 20:42:29.900926,1608251738242301953,2022-12-29 00:01:08+00:00,0,0,0,0,,,StJohnVic,"All across Victoria, Australia",1170,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"SAN FRANCISCO (AP) — On a frosty December morning, Victoria Solomon recounted how San Francisco police had rousted her awake hours earlier, and threatened to take her to jail if she didn't clear out within 10 minutes.

https://t.co/NpFQ8VOVzb",2022-12-28 20:42:29.900953,1608242012897042435,2022-12-28 23:22:30+00:00,0,0,0,0,,,Bakersfieldcali,"Bakersfield, CA",15445,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"@1madwoman1962 @szentandrassym @cathyh924 @JackConnie @Jesus_Luvs_Us @TeresaR86980558 @Rosakdp @RosaTrunk @PatGrant7777 @BeatriceLacy @WonderfulSpace4 @victoria_victo3 @ZoraidaPalacios @antoniomanager @ASandouga @debratankersle1 @JanetBarstow @marvil296 @seale15 @Peeperpea29 Treks Himalaya from Nepal offer wide verities of tours 
https://t.co/pcXdkCEZ6o
https://t.co/eXIaPj9obx
https://t.co/x5bROOzWEn
https://t.co/kOQa63MQkr
https://t.co/ZKQWOdIffk
https://t.co/zpSH0gZU7l
https://t.co/xQFmg1LcFH
https://t.co/EMaaMQIZ7V
https://t.co/N5qhJUnrL9",2022-12-28 20:42:29.900979,1608241030087979008,2022-12-28 23:18:35+00:00,0,0,0,0,,,StephanieJaneG6,,1080,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"@1madwoman1962 @szentandrassym @cathyh924 @JackConnie @TeresaR86980558 @Rosakdp @debratankersle1 @Jesus_Luvs_Us @RosaTrunk @PatGrant7777 @BeatriceLacy @WonderfulSpace4 @marvil296 @seale15 @victoria_victo3 @ZoraidaPalacios @nieuwemarlean @PamArthurFL @JanetBarstow Treks Himalaya from Nepal offer wide verities of tours 
https://t.co/pcXdkCEZ6o
https://t.co/eXIaPj9obx
https://t.co/x5bROOzWEn
https://t.co/kOQa63MQkr
https://t.co/ZKQWOdIffk
https://t.co/zpSH0gZU7l
https://t.co/xQFmg1LcFH
https://t.co/EMaaMQIZ7V
https://t.co/N5qhJUnrL9",2022-12-28 20:42:29.900992,1608239542737465346,2022-12-28 23:12:41+00:00,0,0,0,0,,,PhenomAmerica,"San Diego, CA",7901,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"@VictoriaCoren Victoria, I’d also ignore this guy. 
He’s in the same camp as Linehan…👇 https://t.co/CHem4JLEhN",2022-12-28 20:42:29.901005,1608226575123898368,2022-12-28 22:21:09+00:00,0,0,2,0,,,IkbalLghani,,0,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"Phenom Basketball is excited to announce that Ryan Wolfram from Victoria, Minnesota will be attending the 2023 Phenom National Camp in Orange County, CA on July 27-30!
.
.
#ourlargestcampever
#PhenomAmerica #PhenomNationalCamp #Phenom150 #jrphenomcamp #Hoops #gatoradepartner https://t.co/cO2JsrXqym",2022-12-28 20:42:29.901017,1608222870458732545,2022-12-28 22:06:26+00:00,0,0,2,0,,,bakerr_io,"Lagos, Nigeria",2587,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Jerry Jasper Claude Burns Olivia Camp Victoria Clara #济宁 #济宁线下 https://t.co/lVwmZ4mQ9s,2022-12-28 20:42:29.901028,1608203054683389952,2022-12-28 20:47:41+00:00,0,0,0,0,,,babyofyah,"Yenagoa, Nigeria",165,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
Grealish belongs in a victoria secret training camp .. cause this model can’t be a footballer .. 100 million fraud !,2022-12-28 20:42:29.901040,1608203010689191936,2022-12-28 20:47:31+00:00,0,0,0,0,,,TJJohnston415,San Francisco Bay Area,877,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
"@victoria_uket @SirDavidBent @Emmavic14 Her autobiography begs to differ. Most of her writings were excerpts from her personal experiences. She lived quite a tedious life, and apparently that's how this man expects the rest of us to continue living. That's our ""place"".",2022-12-28 20:42:29.901053,1608183221694484484,2022-12-28 19:28:53+00:00,1,0,2,1,,,lnnRPzHry7AmQpR,,1,Victoria (anawim house OR saanich police community engagement division OR victoria tenant action group OR makola housing society OR united way southern vancouver island OR extreme outreach society  coffee house OR st. john ambulance OR hope through achievement foundation victoria OR our place OR peers victoria resources society OR homelessness OR camp) lang:en -is:retweet,Victoria
