,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
2287,"I wrote a short essay for Meanjin in 2016 on James Dawson, Wombeetch Puyuun and the memorialisation of frontier violence in western Victoria. https://t.co/uSani5nqvZ",2022-07-12 09:58:25.681344,1546263155906867200,2022-07-10 22:40:39+00:00,0,0,2,0,,,,,Caledonia_Aus,514,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2288,"Victoria wakes to more deadly gun violence. 
A person has been shot dead and a gunman is on the run. @VictoriaPolice in Corrigan rd Noble Park. 
More to come… 
@9NewsMelb https://t.co/bUMyFjEtS0",2022-07-12 09:58:25.681344,1546260827464171520,2022-07-10 22:31:24+00:00,0,0,9,1,,,,,KateMcG6,5281,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2289,"If you work in family violence or other related services, such as legal and family services in Victoria, the Australian Institute of Family Studies (AIFS) invites you to share your experiences of how your client service needs changed during COVID-19. https://t.co/kqRmcfwWHn https://t.co/loypUS4DzM",2022-07-12 09:58:25.681344,1546250419776770048,2022-07-10 21:50:02+00:00,0,0,0,0,,,,,vflpn_melb,180,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2290,"We are Looking to engage driven people for a Sales Officer role. Ideal person would have minimum of 2-3 years experience health sector. 

*Ideal candidates MUST live on the island*

Job location: Victoria Island (Lagos)

Interested applicants can send CVs to: jobs@creditclan.com",2022-07-12 09:58:25.681344,1546248307856506881,2022-07-10 21:41:39+00:00,0,0,0,0,,,,,Outsidepeek_ng,429,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2291,"Can't wait for this film to come out - recognised a disproportionate number violent police clips from Danistan (Victoria Australia). NEVER FORGET THE THIRD WORLD TOTALITARIAN, DICTATORSHIP LEVELS OF VIOLENCE &amp; SUPPRESSION OF FORMERLY FREE PEOPLES! Sickening just to remember! https://t.co/ybDmd0naa0",2022-07-12 09:58:25.681344,1546155222414028800,2022-07-10 15:31:45+00:00,0,0,0,0,,,,,PennDragonAU,676,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2292,"Social housing tenant forced to cook in living room amid Victoria’s ‘broken’ complaints system, report says https://t.co/oOUbsVnUVI",2022-07-12 09:58:25.681344,1546137019201363969,2022-07-10 14:19:25+00:00,0,0,0,0,,,,,sereneava,1416,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2293,#Arrests Victoria council hears need for domestic violence services increasing;… https://t.co/iPbRUsqSAB https://t.co/Q5kh3O2MpH,2022-07-12 09:58:25.681344,1546101692365647872,2022-07-10 11:59:03+00:00,0,0,0,0,,,,,filthfinderbot,6,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2294,"@ndtv The people of Victoria, Australia should take note of what happened.
Nothing but a massive peaceful appearance of hundreds of thousands of people.
The Victorian Police would NEVER be game to inflict the violence they did on the Melbourne peaceful protestors if faced with this.",2022-07-12 09:58:25.681344,1546094980288376833,2022-07-10 11:32:23+00:00,0,0,1,0,,,,,Ingot54,766,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2295,"@hawksvickiee victoria powell, violence is never an answer. or the question. unless the answer is no. then it might be the question",2022-07-12 09:58:25.681344,1546090101196857345,2022-07-10 11:12:59+00:00,1,0,0,0,,,,,hawksdeli,92,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2296,"Victoria council hears need for domestic violence services increasing; approves additional funding: By JAMES BELL
Hays Post

VICTORIA — During the June meeting of the Victoria City Council, Options Options Domestic and Sexual Violence Services Executive… https://t.co/R8T0NYbcHF",2022-07-12 09:58:25.681344,1546088606359441408,2022-07-10 11:07:03+00:00,0,0,0,0,,,,,hayspost,3897,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2297,"Hi Guys, i have decided to monetize my greatest skill.
I AM A GOOD LISTENER/MOTIVATOR

Regular Audio: N20k (10mins)
Regular Video: N30k (15mins)
Meet up: N150k (1hr) (Victoria Island and Lekki only)

Experience the @inspiredwale formula for your mental health.",2022-07-12 09:58:25.681344,1546080627333775367,2022-07-10 10:35:21+00:00,0,0,0,0,,,,,inspiredwale,2065,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2298,"@placebokarl @abcnews And also """"That friendship was built at a time when there was a lot of conflict,""

""A war was being waged in the south-west of Victoria — it was a frontier of violence, occupation, and as Indigenous peoples in the area, we weren't just allowing ourselves to be overtaken.",2022-07-12 09:58:25.681344,1546066867852578816,2022-07-10 09:40:40+00:00,1,0,0,0,,,,,BaggersShag,5,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2301,"Anyone in Victoria might have noticed the weirdly overhyped threat of gang violence hyped up by the Liberal Party and the (Newscorp) media leading in to the 2018 election. Coincidently im sure, this is the first year the Liberal Party linked up with Charles Kochs data firm, i360. https://t.co/b7ugj8b27w",2022-07-12 09:58:25.681344,1546002358005800960,2022-07-10 05:24:20+00:00,2,1,356,64,,,,,KuddlesomKraken,703,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2302,"(read thread, pls help.)

During past visits, multiple psychs have told me, and I quote: ""You are beyond help.""

Thing is, patient endangerment and malpractice has been going on for YEARS. @VanIslandHealth promised to ""fix"" this: https://t.co/e6aKzffojV 

https://t.co/HB1BlDKirh https://t.co/Y7l2NHdGZx",2022-07-12 09:58:25.681344,1545983555666186242,2022-07-10 04:09:37+00:00,1,0,21,3,,,,,ZoForAustin,3564,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2305,Nanaimo looks for ways to combat gun and gang violence - Victoria Times Colonist #bcmuni  https://t.co/MJzG9OEZF7,2022-07-12 09:58:25.681344,1545755421155024896,2022-07-09 13:03:05+00:00,0,0,1,0,,,,,Pragatiisinha,131,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2306,"Bridgerton ,The crown Series ,Victoria and Luther ,The English Scandal ...Must watch English drama on Netflix ...Idk why Indian content on Netflix quality is such bogus ..full of obscene ,ill language and violence kind of story minus one or two .",2022-07-12 09:58:25.681344,1545747187371372545,2022-07-09 12:30:22+00:00,0,0,1,0,,,,,paelon_memorial,130,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2307,"Bring along your family and friends to take advantage of this Free Registration and Consultation Day at the Victoria Island branch of our clinic!
 
We believe good health is of the essence, so our dedicated staff will be available to attend to you.

#paelonmemorialhospital https://t.co/rXwjkpnlse",2022-07-12 09:58:25.681344,1545715780360306690,2022-07-09 10:25:34+00:00,0,0,3,3,,,,,JustinOBrienGAC,654,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2308,"Social housing tenant forced to cook in living room amid Victoria’s ‘broken’ complaints system, report says https://t.co/4mykUsCbUL",2022-07-12 09:58:25.681344,1545613199957180417,2022-07-09 03:37:57+00:00,0,0,0,0,,,,,rightiscorrectZ,725,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2309,"Social housing tenant forced to cook in living room amid Victoria’s ‘broken’ complaints system, report says..

#auspol 
#Melbourne 
#australia 
#australian 

https://t.co/7dXhwJ9fBL",2022-07-12 09:58:25.681344,1545613190888710144,2022-07-09 03:37:55+00:00,2,0,2,1,,,,,RonniSalt,84114,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2310,"You're the man who praised the people with nooses in the streets of Melbourne, yes?

You're @CraigOndarchie who was happy to trade decency to support riots and violence in Victoria for your own political hide? 

So much so that Dan Andrews had to hide his family?

That was you? https://t.co/GUADuVqFZi https://t.co/s4QgomvTjJ",2022-07-12 09:58:25.681344,1545584931757244417,2022-07-09 01:45:37+00:00,33,8,977,294,,,,,wheeliebinit,2763,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2311,@tess_moodie @MollyDragiewicz @TheblueTake @EllensamHarvey Yet my understanding is that family violence is the term used in legislation and policy in Victoria in order to ensure lateral violence in Aboriginal communities was encompassed. 😩,2022-07-12 09:58:25.681344,1545575348456136705,2022-07-09 01:07:33+00:00,1,0,1,0,,,,,tennysonsarah1,413,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2312,"@EtienneMallarme @SurprisedWhy @Daniel94445080 @SloanSteed @thisisinsanity4 @victoria_ward @isexton @Aized10 @RatedArrrrrr @royal_reporter @SladeRoxane @elainoharris @LouiseReville2 @BurnerRoyalty @KBrabender7 @PatriciaBeloved @scobie Relief:I'm nt th only one revolted at th unparalleled wealth! I suppose u know Q asked in 2010 to be given a poverty grant(reserved for low-income families aft financial crisis)to heat all R properties:NO wasn't taken nicely,Gov btw only said NO bec they feared a public backlash.",2022-07-12 09:58:25.681344,1545570726949912579,2022-07-09 00:49:11+00:00,2,0,1,0,,,,,Judyw561,370,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2313,@SmileyDeee @victoria_racing @DaniKBevins @ArtIphone4 @smh Inciting violence,2022-07-12 09:58:25.681344,1545567357153775621,2022-07-09 00:35:47+00:00,0,0,3,1,,,,,PapillonLvr,1780,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2314,"@stevelambertwpg “Last summer, protesters hauled down a statue of Queen Victoria and removed its head. No one was charged.”

Protestors? The only time violence/destruction occurred was when the protestors/thugs destroyed a public statue.

There was NO violence associated w the Trucker protest. https://t.co/blI2ibVktI",2022-07-12 09:58:25.681344,1545558359855796224,2022-07-09 00:00:02+00:00,0,0,0,0,,,,,SusieShivani,672,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2315,"Treatment of the vulnerable: There’s an underlying national pattern.
Social housing tenant forced to cook in living room amid Victoria’s ‘broken’ complaints system, report says https://t.co/4DJquVI04c",2022-07-12 09:58:25.681344,1545509896363184128,2022-07-08 20:47:28+00:00,0,0,0,0,,,,,aaronptutt,393,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2316,@garde_victoria @christenczech @greenize_sandra @kicklighter54 @arthanshaw @Matt98419514 Reported for threat of violence,2022-07-12 09:58:25.681344,1545502101438070786,2022-07-08 20:16:29+00:00,1,0,0,0,,,,,FreeOfViolence,3444,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2317,"Please share widely! #jobs #ece

We are hiring Early Childhood Educators for our daycares in Richmond and Vancouver Island! If you are interested in working with children while fighting to end violence against women, start your career with us!

See more: https://t.co/hoIos9vY5X https://t.co/qO4O5OxeHf",2022-07-12 09:58:25.681344,1545501745366896641,2022-07-08 20:15:04+00:00,0,0,3,3,,,,,Periwinkle114,512,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2319,"@gggtrea Dior addict lip tattoo, victoria beckham bitten lip tint, candylab lip velvet kaaa",2022-07-12 09:58:25.681344,1545405159270158336,2022-07-08 13:51:16+00:00,0,0,0,0,,,,,fmongioi,178,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2320,"@Dawnpage1Dp @Clarion_Group @KwajoHousing @DanielHewittITV @itvlondon @BBCNews @HousingOmbuds @Siobhain_Mc Pretend you're Ghislaine Maxwell.

https://t.co/8R0qb4B6TZ

""Sir""PornoPhil will be humping Leah Saffian in your @ClarionSupport @G15London bathroom in no time.

https://t.co/8yRbJLJmTB

@maitlis 
@BBCNewsnight 
@KwajoHousing 
@MiamiHerald
@Victoria_Spratt",2022-07-12 09:58:25.681344,1545398617686417410,2022-07-08 13:25:17+00:00,1,0,0,0,,,,,steviejayonline,83,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2321,"Really important podcast episode from my @ICF colleagues Diane Alexander, Victoria Shelton, and Tara Hughes on how local leaders can pro-actively plan for best ways to support victims and communities when incidents of mass violence occur. https://t.co/Q4CGISxLYX https://t.co/12Jz8GFbYW",2022-07-12 09:58:25.681344,1545391767440150528,2022-07-08 12:58:04+00:00,0,0,0,0,,,,,LivEchonews,514273,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2322,"""It is not a woman's job to be a spokesperson for alleged or substantiated violence perpetrated against her gender."" - Tania Farha, CEO of Safe and Equal, Victoria's peak body for family violence
#NickKyrgios #Wimbledon 🧵",2022-07-12 09:58:25.681344,1545334489148456961,2022-07-08 09:10:27+00:00,1,0,1,0,,,,,incalmbays,1351,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2323,Victoria says her GP dismissed her cough as probably being the result of long covid and she continued to work on the frontline throughout the pandemic https://t.co/2MsIDKy2gU,2022-07-12 09:58:25.681344,1545330347147010048,2022-07-08 08:54:00+00:00,0,0,0,0,,,,,J88TAY,35,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2324,"Social housing tenant forced to cook in living room amid Victoria’s ‘broken’ complaints system, report says https://t.co/gSDPWzdRoC",2022-07-12 09:58:25.681344,1545318695848665088,2022-07-08 08:07:42+00:00,0,0,0,0,,,,,Bhetsy_angel,174,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2325,"@victoria_ward Almost 39,000 people per yr killed in US by guns - only 30 in UK Violence against Blacks in US in 1 year over 2800people in UK OVER 4 years only 104people The crime in US happens when their police force is armed The UK mainland force is not armed &amp; gun&amp;racist crime is so low 1of2 https://t.co/VDVQnT699G",2022-07-12 09:58:25.681344,1545313246160322563,2022-07-08 07:46:03+00:00,0,0,0,0,,,,,volatilesamurai,70,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2326,"@ohmybeautybank Victoria's secret yang Love addict (sparkling)..  Flowery, sweet, and powdery..",2022-07-12 09:58:25.681344,1545275241672642560,2022-07-08 05:15:02+00:00,0,0,0,0,,,,,dgstones,1155,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2327,@brooklyn_gohard Victoria Cakes? U a porn addict my boy?,2022-07-12 09:58:25.681344,1545256880309690368,2022-07-08 04:02:04+00:00,1,0,0,0,,,,,petersarmas,621,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2328,@vanbadham Working with male perpetrators of family violence is a developing space. Victoria is possibly leading the way. There’s a major shortage of people wanting to do work with the perpetrators and this requires an approach to teaching and recruitment that we have not done before.,2022-07-12 09:58:25.681344,1545244932134572033,2022-07-08 03:14:35+00:00,1,0,18,0,,,,,StreetNewsAU,5697,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2329,"@terra155 @TracyWesterman It’s complex. Victoria’s Crime Stats Agency has some; most of their data (all victims) is family violence not only intimate partner violence. Also, it’s only abuse reported to police. As @RonnieGorrie said, some Aboriginal communities will not report to police.",2022-07-12 09:58:25.681344,1545242754787450880,2022-07-08 03:05:56+00:00,1,0,6,0,,,,,WainwrightRaoul,1582,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2330,New safety laws introduced for rentals by Victoria's Andrews govt don't seem to apply to their own social housing? ‘Broken’ system putting Victorian residents at risk https://t.co/1CiJ9CpUrY,2022-07-12 09:58:25.681344,1545233726040309760,2022-07-08 02:30:03+00:00,0,0,1,0,,,,,GossipAddictUS,1601,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2331,New safety laws introduced for rentals by Victoria's Andrews govt don't seem to apply to their own social housing? ‘Broken’ system putting Victorian residents at risk https://t.co/ws2TxIkAvB,2022-07-12 09:58:25.681344,1545233710617751552,2022-07-08 02:30:00+00:00,0,0,1,0,,,,,ivaforgotton,1705,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2332,"#PublicHousing tenants deserve better.

Social housing tenant forced to cook in living room amid Victoria’s ‘broken’ complaints system, report says https://t.co/VPHHI3eMV3",2022-07-12 09:58:25.681344,1545231120823767040,2022-07-08 02:19:42+00:00,0,0,3,0,,,,,TenantsVic,3148,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2333,"Victoria Beckham Is ""Quite Terrified"" About Her Daughter Harper Joining Social Media, And It's Totally Understandable #gossip #news | Gossip Bucket https://t.co/wWxPGgF76O",2022-07-12 09:58:25.681344,1545226216168472576,2022-07-08 02:00:13+00:00,0,0,0,0,,,,,chantiniven,4973,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2334,"📣Final week to apply for the Aboriginal Community Initiatives Fund. Aboriginal-led orgs &amp; partnerships across Victoria can apply for a share in $2.2 million for projects that address family violence at a local level.  
🔴🟡⚫️ 
For more info, visit https://t.co/3cbOQR04cb https://t.co/o42VhGUYJ5",2022-07-12 09:58:25.681344,1545210242580881408,2022-07-08 00:56:45+00:00,0,0,2,3,,,,,RuthStClaire2,428,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2335,"Social housing tenant forced to cook in living room amid Victoria’s ‘broken’ complaints system, report says https://t.co/dCufTHlSre",2022-07-12 09:58:25.681344,1545196385997590528,2022-07-08 00:01:41+00:00,0,0,0,0,,,,,PeterVogel,9480,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2336,There are protections for people affected by #familyviolence in Victoria’s rental laws. Check out our website for more information - and a link to our practical family violence protection kit designed for community workers. https://t.co/vfbwq0bIRj  #auslaw #renting https://t.co/1jCJM8ojJP,2022-07-12 09:58:25.681344,1545194306222587904,2022-07-07 23:53:25+00:00,0,0,6,2,,,,,nellvwiley,596,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2337,"@Vjloyless @MissSara729 Replying to Victoria: ""Me too Iam done with politicians.who always say they want to do the right thing !!! They would of pass,no to assault weapons !!!""
I am with you but not allowing people to buy rifles will not stop violence. We need to look a little deeper here.",2022-07-12 09:58:25.681344,1545177673445453824,2022-07-07 22:47:20+00:00,1,0,0,0,,,,,DevilvTheDeepB1,605,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2338,Victoria Beckham rejoining Spice Girls for special performance at Geri's 50th birthday #gossip #news | Gossip Bucket https://t.co/74dxuIDu7z,2022-07-12 09:58:25.681344,1545173348753330177,2022-07-07 22:30:08+00:00,0,0,0,0,,,,,simolimo20,0,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
2339,"I suppose the violence I have always feared is almost inevitable here, in Victoria Australia.

NEITHER ALBO nor the Dictator listening.

We can't pay enough bribes to convince  ACIC/ASIO TO help us. Our politions lie day after day. 
https://t.co/CPjNtRRsN4",2022-07-12 09:58:25.681344,1545142961679187969,2022-07-07 20:29:24+00:00,1,0,0,0,"Victoria, Australia",0ec0c4fcacbd0083,"[140.961681976682, -39.1591895298437, 149.976679007421, -33.9804255797424]",,deeryan714,1,"Victoria (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",Victoria
