,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
1335,"STABBING: Greenville Police confirm a person was stabbed this afternoon in the parking lot of The Park at Bonito Apartments that runs between East North and Pelham Roads. It happened just after 2pm. No one has been arrested. If you have any information, call 23-CRIME. https://t.co/1zuDwT8uIw",2022-07-18 14:26:12.936682,1548040308079742978,2022-07-15 20:22:25+00:00,0,0,1,2,"Wade Hampton, SC",482718a57149bdd5,"[-82.39106, 34.844855, -82.248664, 34.918991]",,SouthPerryhood,1476,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1336,"A 24-unit apartment complex is proposed at the intersection of Hartson (&amp; right above the Ben Burr trail) &amp; the Pittsburg ped path. [1727 E Hartson]
Housing here would provide views to the North and easy walking to Liberty Park, the library &amp; pool, as well as #South Perry biz",2022-07-18 14:26:12.936682,1548038969576673289,2022-07-15 20:17:06+00:00,1,0,1,0,,,,,IlliniWkr,59,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1337,"So either he was a good guy and ID'd gangster drug dealers to the cops or was one himself and taken out by a rival gang

The north shore used to be elite, richer haven now its a cesspool like all of chicago and near burbs

 https://t.co/SZHdYSL1L3",2022-07-18 14:26:12.937742,1547984267736600576,2022-07-15 16:39:44+00:00,0,0,0,0,,,,,NPTelegraph,3335,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1338,Why Your Next Home Should Be in North Park - https://t.co/LCrXbQdYBQ Your Next Home Should Be in North Park,2022-07-18 14:26:12.937742,1547960615796219910,2022-07-15 15:05:45+00:00,0,0,0,0,,,,,MadsPelzel,981,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1339,Plans for a 51-lot “shovel-ready” housing subdivision and further development of Twin Rivers Business Park were finalized Thursday by North Platte’s Community Redevelopment Authority. https://t.co/qXogYXxEGO,2022-07-18 14:26:12.937742,1547759375133003776,2022-07-15 01:46:05+00:00,0,0,0,0,,,,,KnightRustyArm,587,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1340,@mdasilva1563 Getting out to Victoria park and the canals is worth the time! Maybe get off at Mile End station and walk north? There's also lots of great housing blocks in east london and at Mile End is also a favorite afghan restaurant of mine -- Ariana Restaurant Mile End.,2022-07-18 14:26:12.937742,1547688682970157063,2022-07-14 21:05:11+00:00,0,0,0,0,,,,,puffin1952,5170,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1341,"@RM_Transit @mdasilva1563 @iamkennethchan Rooted in history of Toronto as separate boroughs. People moved to Etobicoke Scarborough &amp; North York to get away from Toronto congestion, crime, undesirables &amp; enjoy freedom to park &amp; to drive, big lots etc. Then TO supersized but those suburban politics are set in aspic",2022-07-18 14:26:12.937742,1547685368106864641,2022-07-14 20:52:01+00:00,1,0,0,0,,,,,mbga_uk,4779,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1342,Horror as woman ‘slashed in neck’ in north London park https://t.co/IyYRMB535x,2022-07-18 14:26:12.937742,1547664206480044033,2022-07-14 19:27:55+00:00,0,0,2,2,,,,,housingredefine,205,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1343,"Another Victim Of UKSTABNATION
Horror As Woman Slashed In Neck In North London Park
A 59-year-old man, known to the woman, has since been arrested &amp; charged with attempted murder.
What the hell is happening to this country.. 
https://t.co/d5NlNHyaZV",2022-07-18 14:26:12.937742,1547634376279670784,2022-07-14 17:29:23+00:00,0,0,12,7,,,,,bevcraig,11773,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1346,Horror as woman ‘slashed in neck’ in north London park https://t.co/Gqjs1XmiMd,2022-07-18 14:26:13.043357,1547445787315109888,2022-07-14 05:00:00+00:00,0,0,0,0,,,,,turk_dl,84,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1348,"@jpt16 @gorgewatch Elements Casino in View Royal is a great supporter of the Westshore - with 2/3 of gross proceeds going to the province who then divides portions to View Royal, Esquimalt and the Westshore - with no crime. Lisa Helps just never gets it.",2022-07-18 14:26:13.043357,1547375757692964870,2022-07-14 00:21:44+00:00,1,0,1,0,,,,,aripounaki,187,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1349,Why Your Next Home Should Be in North Park - https://t.co/LCrXbPWnKi Your Next Home Should Be in North Park https://t.co/lbWrOwyOdy,2022-07-18 14:26:13.043357,1547324550857236480,2022-07-13 20:58:15+00:00,0,0,0,0,,,,,standardnews,665313,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1351,"Sorry to all my GolfBois&amp;Gurls, but Jackson Park does not need to be a golf course. Retain some land for a public park accessible ANYONE, and upzone the rest of that valuable land. Housing/retail bookended by perfect transit access...it's insane NOT to.  https://t.co/zenIaSRgfY",2022-07-18 14:26:13.043357,1547283041382330368,2022-07-13 18:13:18+00:00,2,0,5,0,,,,,IRA_Aidan,1393,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1352,"@sdut were you able to find even one YIMBY to interview for this lazy puff piece?

As the former chair of the North Park Planning Committee, I have had to sit through CPC meetings where I would call Miss Schlageter's opinions status quo at best.

https://t.co/TsJI407zjq",2022-07-18 14:26:13.043357,1547282328002523136,2022-07-13 18:10:28+00:00,3,0,22,5,,,,,BC_Housing,11984,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1354,A woman was “horrifically” stabbed in the neck in front of a group of people a north London park  https://t.co/OcIcqXLCK6,2022-07-18 14:26:13.043357,1547264353250037762,2022-07-13 16:59:03+00:00,0,0,2,1,,,,,Woop__Woop,912,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1355,"They spoke Arabic while gun shopping in North Texas and ended up behind bars 
""Hosni and Ibrahim Omeis went to gun stores in Plano and Highland Park in May 2020 and days later ended up behind bars, targets of an FBI investigation.""
https://t.co/191KqcXLJW https://t.co/WlouyyjkbN",2022-07-18 14:26:13.043357,1547255799000338433,2022-07-13 16:25:03+00:00,0,2,4,0,,,,,securityctrl,1749,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1356,"@hamishcarton Personally I think the standing section should be bigger maybe something like what dortmund have or what we seen with Rapid Wien. It annoys me how everyone seems to sit at Celtic park for big games, when sitting in the north stand it seems like a crime to stand up for more than..",2022-07-18 14:26:13.043357,1547246691602120704,2022-07-13 15:48:52+00:00,1,0,14,0,,,,,EveningStandard,154044,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1358,"Join us at Park North on Tuesday, July 19th for an exclusive livestream Q&amp;A with @bjnovak and an advance screening of his darkly comedic crime caper, @VengeanceFilm. Tickets for this event and regular showings are now on sale. https://t.co/FJbfBQwBrM https://t.co/C8X6FhEAAH",2022-07-18 14:26:13.044356,1547234486827601922,2022-07-13 15:00:22+00:00,0,0,2,0,,,,,CCUA_ACCF,3549,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1359,Why Your Next Home Should Be in North Park - https://t.co/LCrXbPWnKi Your Next Home Should Be in North Park https://t.co/CXvmmBEgIG,2022-07-18 14:26:13.044356,1547230636322217984,2022-07-13 14:45:04+00:00,0,0,0,0,,,,,PhilBatemanMBE,1858,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1360,Horror as woman ‘slashed in neck’ in north London park. A 59 year old male has now been arrested. https://t.co/xOw8291gFE,2022-07-18 14:26:13.044356,1547224487761944576,2022-07-13 14:20:38+00:00,1,0,0,0,,,,,cityofalhambra,3617,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1361,Horror as woman ‘slashed in neck’ in north London park https://t.co/8IdwiGOo4G https://t.co/SwS5ME1RP7,2022-07-18 14:26:13.044356,1547205112119980033,2022-07-13 13:03:39+00:00,0,0,0,0,,,,,TimesofSanDiego,5046,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1362,A woman was “horrifically” stabbed in the neck in front of a group of people a north London park  https://t.co/49lBJguFkH,2022-07-18 14:26:13.044356,1547192380444516356,2022-07-13 12:13:03+00:00,0,0,2,1,,,,,CRBProgram,1192,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1366,"APD is holding a Neighborhood Watch Kick-Off event this Saturday, July 16, from 5:30 - 7:30pm, in the 800 block of Lindaraxa Park North. Come connect with your neighbors and learn more about safety and crime prevention tips. Please register at: https://t.co/Q91eoaJEhV https://t.co/IpPwZ3ck0X",2022-07-18 14:26:13.044356,1546887965653323778,2022-07-12 16:03:25+00:00,2,0,0,0,,,,,TheTornadoNews,740,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1367,At least one person died early Tuesday morning after a vehicle crashed into the center divide on Interstate 805 near North Park. https://t.co/rrqOhY9oCK,2022-07-18 14:26:13.044356,1546875562509099009,2022-07-12 15:14:08+00:00,0,0,2,0,,,,,TheSpec,129355,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1369,"If City Council wants to do something to celebrate developers for providing set aside ""affordable"" housing units without tax abatements, then repeal the 15-year 100% tax abated CRA's of the Short North, Italian Village, Downtown, Weinland Park, Franklinton, AC Humko &amp; Quarry. https://t.co/eQ5HI1NbKG Planned apartments near Scioto Audubon Metro Park put Columbus, park system in conflict https://t.co/ILMqNPuUSe",2022-07-18 14:26:13.138003,1546829994277699585,2022-07-12 12:13:04+00:00,0,0,3,2,,,,,RyanKarlsgodt,181,(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (avi OR cool aid society OR homelessness services association of bc OR red cedar café OR the backpack project OR vreb OR victoria harbour cats OR low income OR community plan to end homelessness OR front line OR front line worker OR crime OR housing OR substance use OR drug use) lang:en -is:retweet,esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1370,"@RepSwalwell 4/5 malls in KCMO shuttered 
due to gun violence:
Metro North
Independence
Bannister
Indian Springs
Only Oak Park still remains.

Pools are closed bc no lifeguards.

Theaters no longer 
allow ANY loitering.

Shoot out at Roller Rink-closed.

I no longer go out at night. Ever.",2022-07-18 14:26:14.504942,1549027292588154883,2022-07-18 13:44:20+00:00,0,0,0,0,,,,,BB73702361,5,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1371,"Grateful to join community organizer @rachelajacoby and my GVPI Team members at the Highland Park Mobilization Day Against Gun Violence sponsored by @MomsDemand, @AMarch4OurLives, and North-Shore United. It’s time to get assault weapons out of our communities and pass #HB5522! https://t.co/7oXore8g5c",2022-07-18 14:26:14.504942,1548732912748617729,2022-07-17 18:14:35+00:00,1,0,80,22,,,,,treymbaker,356,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1372,The 38-year-old victim remains hospitalized in critical condition.  https://t.co/O66BgnjQG5,2022-07-18 14:26:14.504942,1548661316902068224,2022-07-17 13:30:05+00:00,1,0,4,2,,,,,6abc,899658,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1373,Police: UPS driver shot returning home from work in Hunting Park https://t.co/WISQ5tTzkd via @6abc,2022-07-18 14:26:14.504942,1548581135340523520,2022-07-17 08:11:28+00:00,0,0,0,0,,,,,dancefashion777,420,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1374,The 38-year-old victim remains hospitalized in critical condition.  https://t.co/UBgphuJy5T,2022-07-18 14:26:14.504942,1548555672505225216,2022-07-17 06:30:17+00:00,3,0,9,2,,,,,UPSManJohn,604,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1375,"After posting about getting home safely on Thursday, I hear about this on the news. 

https://t.co/M3j6kmnUKJ",2022-07-18 14:26:14.504942,1548483721979838471,2022-07-17 01:44:23+00:00,2,0,0,0,"Northfield, NJ",963fe0380eb14f01,"[-74.585115, 39.354423, -74.531312, 39.398905]",,Chris_1791,63874,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1376,The 38-year-old victim remains hospitalized in critical condition.  https://t.co/DBrCBkKKdN,2022-07-18 14:26:14.504942,1548434836976570368,2022-07-16 22:30:08+00:00,2,0,5,7,,,,,TheTruthHurtsY2,2311,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1377,Police: UPS driver shot returning home from work in Hunting Park https://t.co/1JRrMpResA via @6abc,2022-07-18 14:26:14.504942,1548424370489417730,2022-07-16 21:48:32+00:00,0,0,0,0,,,,,chicagotribune,1144761,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1378,"@TwiddleeeeDee Your blanket assumption that Chicago violence is only met out from one ""criminal"" element to another is a narrow view and does not account for significant loss of life for the truly innocent bystander(s). Look at stats on the Gold Coast, Lincoln Park, River North, et. al.",2022-07-18 14:26:14.505942,1548352590827491331,2022-07-16 17:03:19+00:00,1,0,0,0,,,,,niranjanshahceo,29,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1379,"A devoted Evanston father was walking with his young daughter when he was fatally shot during a confrontation with attackers Thursday night in a park in the north suburb, police said. https://t.co/SRABmsRPW0",2022-07-18 14:26:14.505942,1548047977452670977,2022-07-15 20:52:53+00:00,0,0,3,1,,,,,ChicagoBreaking,200545,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1380,"Man, 29, fatally shot in Evanston park, found dead near North Shore Channel, police say https://t.co/cJ6FkYKTE5",2022-07-18 14:26:14.505942,1547928174805233666,2022-07-15 12:56:50+00:00,0,0,0,0,,,,,newssun,10178,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1381,"Man, 29, fatally shot in Evanston park, found dead near North Shore Channel, police say https://t.co/gc1FK1NrPW",2022-07-18 14:26:14.505942,1547923821939740674,2022-07-15 12:39:32+00:00,0,0,2,4,,,,,YWCAevanston,1943,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1382,"Man, 29, fatally shot in Evanston park, found dead near North Shore Channel, police say https://t.co/wmHFaTHJCU",2022-07-18 14:26:14.505942,1547923412663693313,2022-07-15 12:37:55+00:00,0,0,0,0,,,,,chicagomediaX,253,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
1383,YWCA Evanston/North Shore mourns and stands alongside families and community members impacted by senseless acts of gun violence in Highland Park and across Chicagoland. Read more here: https://t.co/36Fbvh5yfW https://t.co/RrvoGwsXlC,2022-07-18 14:26:14.505942,1547647377141481473,2022-07-14 18:21:03+00:00,0,0,0,0,,,,,WGNMorningNews,129991,"(esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout) (anawim house OR district of north saanich OR island health OR rentsmart OR the cridge centre for the family OR town of view royal OR victoria native friendship centre OR low-income OR coordinated access ""and"" assessment OR frontline worker OR frontline OR violence OR low-income OR addict OR social housing) lang:en -is:retweet",esquimalt OR north park OR millstream OR victoria west OR topaz park OR 900-block pandora avenue OR tsawout
