,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo,geo_full_name,geo_id,username,num_followers,search_keywords,search_neighbourhood
305,"Hey, @astros &amp; @OrbitAstros can you help the Fairfield Astros little league baseball team?? They witnessed a carjacking at gunpoint during practice. The coach tells me the kids are now scared to play ball! Anything you can do to help get their mind off this violent crime??
@KHOU https://t.co/AlRKNmjwvT",2022-04-12 15:59:54.845154,1511817583846113294,2022-04-06 21:26:14+00:00,0,4,6,5,,,,BrandiKHOU,14477,Fairfield Crime,Fairfield
306,"This video is just wild! Thank goodness that good Samaritan was in the right place at the right time. #KHOU11
https://t.co/BrWSGPkzSZ",2022-04-12 15:59:54.845154,1511713913804623875,2022-04-06 14:34:17+00:00,0,0,1,1,,,,KHOU,753116,Fairfield Crime,Fairfield
307,"Two men have been arrested after a woman was carjacked at gunpoint while she was watching her son play little league Monday night in the Fairfield Cypress area, according to the sheriff's office. https://t.co/lNsfo7LkLp",2022-04-12 15:59:54.845154,1511711575043973134,2022-04-06 14:25:00+00:00,0,2,5,2,,,,OurRightsCount,1173,Fairfield Crime,Fairfield
308,Crime up thanks democrats  HCSO: Two men arrested after allegedly carjacking woman at gunpoint during little league practice https://t.co/lRMilwvv4C via @KHOU,2022-04-12 15:59:54.845154,1511684441847959558,2022-04-06 12:37:11+00:00,0,0,0,0,,,,TxtPublic,2,Fairfield Crime,Fairfield
309,"https://t.co/cIBsRPlzw2
They will be murderers soon! #cypressTx",2022-04-12 15:59:54.845154,1511575570433417218,2022-04-06 05:24:34+00:00,0,0,0,0,,,,thaiparampil,1510,Fairfield Crime,Fairfield
310,"EXCLUSIVE VIDEO: A surveillance camera caught a carjacking suspect crashing a stolen SUV into a sign in the Fairfield Cypress area. @AnayeliNews 

STORY: https://t.co/lNsfo7LkLp https://t.co/IHcSk1I6Hs",2022-04-12 15:59:54.845154,1511528906209345536,2022-04-06 02:19:08+00:00,1,1,10,4,,,,MossMom319,1909,Fairfield Crime,Fairfield
311,"Vote now for the National Unsung Hero https://t.co/Dg7poPk60l 
Please vote for my shero Samira and the Fairfield County Animal Shelter!",2022-04-12 15:59:54.974911,1512077107131691015,2022-04-07 14:37:30+00:00,0,0,0,0,,,,NolaArmstrong,512,Fairfield Shelter,Fairfield
312,@worlockandrea ♥️ thanks for voting 4 Sam volunteer animal rescue coordinator at Fairfield County SC shelter so shelter might win $25K to help more pets! 🐾 ALL Follo @BoxerRescueVT n kindly retweet @BikerBunnyD orig post with Vote page link so More People See it &amp; vote 4 Sam. TY,2022-04-12 15:59:54.974911,1512053402137763847,2022-04-07 13:03:18+00:00,0,0,1,1,,,,BoxerRescueVT,1668,Fairfield Shelter,Fairfield
313,"@BikerBunnyD @JamesMc89631483 @LilBunnyFooFo15 @LilacMoon_8 @k9ProtectLeague @ElizGriff2016 @kimgal66 @47angb @TinyIsLove @WokeChiweenie @duckusa PLEASE RETWEET SO MORE PPL SEE &amp; CAN VOTE FOR SAM! $25,000 GRANT TO FAIRFIELD COUNTY SHELTER IF SHE WINS! Please Retweet... LIKES WONT SPREAD WORD, RETWEETS GET POST SEEN=ACTION. Thank you.",2022-04-12 15:59:54.974911,1512044439778344970,2022-04-07 12:27:41+00:00,1,0,2,2,,,,kmygly,692,Fairfield Shelter,Fairfield
314,#Autopsy: Woman found at end of #Fairfield driveway last #summer died of accidental overdo - Apr 6 @ 3:43 PM ET https://t.co/h5AibURau6,2022-04-12 15:59:55.314656,1511792475668729859,2022-04-06 19:46:28+00:00,0,0,0,0,,,,PulpNews,5231,Fairfield Overdose,Fairfield
315,"Fairfield woman found dead in August died of accidental overdose, police say   https://t.co/AySW58OFAA",2022-04-12 15:59:55.314656,1511784656626233357,2022-04-06 19:15:24+00:00,0,0,0,0,,,,KJ_Online,11185,Fairfield Overdose,Fairfield
316,"Kylee Phillips, 21, was found unresponsive at the end of a Martin Stream Road driveway at about 2:43 p.m. on Aug. 25.

https://t.co/c1DlJTZWXt",2022-04-12 15:59:55.314656,1511776430169989122,2022-04-06 18:42:43+00:00,0,0,0,0,,,,bangordailynews,98468,Fairfield Overdose,Fairfield
317,"Kylee Phillips, 21, was found unresponsive at the end of a driveway on Aug. 25 and investigators at the time weren't certain how she died.

https://t.co/AWUmBAYzy9",2022-04-12 15:59:55.314656,1511773231056928768,2022-04-06 18:30:00+00:00,0,0,0,0,,,,OnlineSentinel,8118,Fairfield Overdose,Fairfield
