,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,username,num_followers,keywords
55,@Blitz0076 @jerbear714 @SpongebobBirth @Bigteethyouhave @BC_Missy @Jetson77 @Synyster63 @PalusoSonny @PridgeWessea @Frdmlvr3691 @Kittie_Svengali @SaveThe_Ukraine @NatForTrump2024 @sd_usn @JoeBro20802650 @victoria_roark @CunningMarshal @Flattielover @PeterBartholo14 @akuscg @SuP3rK @NanetteDonnelly @VinceGottalotta @mmEyeNewMe @chriscr66024638 @RushvilleRockit @PhilipEMSkinne1 @Silver_Strike @Sembrouthes @NathanBronson7 @giddy_bunny @skeeduu @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @Merry_Hippie @LordButters22 @shrekthepunk @jeffschlueter1 @drdeblk @Saggit95 @TreatHunterDog @dennis_ritchey @DeniseBalistre1 @cow_cousin @RitaBlue21 @DemocratCali @imjustme1424 @JezProudDem Yawn .... Trying to turn that nothing burger into  a crime just shows how desperate you are.,2022-04-11 15:26:10.796851,1513599503823159301,2022-04-11 19:26:57+00:00,2,0,3,0,LadyOfTheOcean1,18551,Victoria Crime
56,@Sembrouthes @NatForTrump2024 @jerbear714 @LadyOfTheOcean1 @SpongebobBirth @Bigteethyouhave @BC_Missy @Blitz0076 @Jetson77 @Synyster63 @PalusoSonny @PridgeWessea @Frdmlvr3691 @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @victoria_roark @CunningMarshal @Flattielover @PeterBartholo14 @akuscg @SuP3rK @NanetteDonnelly @VinceGottalotta @mmEyeNewMe @chriscr66024638 @RushvilleRockit @PhilipEMSkinne1 @Silver_Strike @NathanBronson7 @giddy_bunny @skeeduu @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @gopisdirty @ShellyRKirchoff @Annie20554592 @BernFost1 @KsLiberal @Vickie627 @WisePaxCat @newsjunky2 @IvankaTrump It's actually a Crime Syndicate. https://t.co/aVi7MnMXuB,2022-04-11 15:26:10.796851,1513595882758938627,2022-04-11 19:12:34+00:00,0,0,0,0,JCDeardeuff,1474,Victoria Crime
57,"@jerbear714 @LadyOfTheOcean1 @SpongebobBirth @Bigteethyouhave @BC_Missy @Blitz0076 @Jetson77 @Synyster63 @PalusoSonny @PridgeWessea @Frdmlvr3691 @Kittie_Svengali @SaveThe_Ukraine @NatForTrump2024 @sd_usn @JoeBro20802650 @victoria_roark @CunningMarshal @Flattielover @PeterBartholo14 @akuscg @SuP3rK @NanetteDonnelly @VinceGottalotta @mmEyeNewMe @chriscr66024638 @RushvilleRockit @PhilipEMSkinne1 @Silver_Strike @NathanBronson7 @giddy_bunny @skeeduu @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @gopisdirty @ShellyRKirchoff @Annie20554592 @BernFost1 @KsLiberal @Vickie627 @WisePaxCat @newsjunky2 @IvankaTrump @DonaldJTrumpJr The Biden's are a crime family, and degenerate to the core. End of story.",2022-04-11 15:26:10.796851,1513595104266756097,2022-04-11 19:09:28+00:00,4,0,7,1,Sembrouthes,2378,Victoria Crime
58,"@Tommyw_g @mikewhoatv Running isn’t a crime mate otherwise they’d better spend their time in Victoria Park, loads of people in Lycra waiting to be put away. Give your head a wobble",2022-04-11 15:26:10.796851,1513582607317012485,2022-04-11 18:19:49+00:00,0,0,17,0,stuartleech,1172,Victoria Crime
59,"We are on 3. Again, recasting of Victoria is a crime.",2022-04-11 15:26:10.796851,1513489252000096256,2022-04-11 12:08:51+00:00,1,0,0,0,martinblackw0od,232,Victoria Crime
60,"Melbourne tops list for most assaults

https://t.co/PN4GLwJ1Gc",2022-04-11 15:26:10.796851,1513468554183512067,2022-04-11 10:46:36+00:00,0,0,0,0,mottlecah,606,Victoria Crime
61,"So to be clear! 
👍 for Morrison&amp;Co to lie,cheat, steal: 👎 to honestly err &amp; acknowledge it. 
Show no weakness?! 
Seems honest mistakes = an unforgivable crime. 
""Gaffes""/ ""stumbles"" more terrible than deliberate rorts &amp; arrogant untruths? @GuardianAus 

https://t.co/k9u54a6eFC",2022-04-11 15:26:10.796851,1513373558583410691,2022-04-11 04:29:08+00:00,0,0,1,0,Jet95004762,143,Victoria Crime
62,"@turk_victoria @MuellerSheWrote @USAO_DC Transnational Organized Crime.

https://t.co/yRY7lBJ25Q",2022-04-11 15:26:10.796851,1513364810448220163,2022-04-11 03:54:22+00:00,0,0,3,0,wiseoldwoman,1917,Victoria Crime
63,The bill to replace the Victims of Crime Assistance Tribunal (VOCAT) with an administrative Financial Assistance Scheme (LA 2nd reading) is a radical change to financially help victims of crime says @theheraldsun https://t.co/x1ADYovoqL,2022-04-11 15:26:10.797851,1513322189323321348,2022-04-11 01:05:00+00:00,0,0,2,1,VicLawReform,6799,Victoria Crime
64,https://t.co/5PGrER4z3b altered a news headline: https://t.co/h7mOO8fJxz https://t.co/iL2PxaGyXR,2022-04-11 15:26:10.797851,1513317454247735299,2022-04-11 00:46:11+00:00,0,0,0,0,ausheadlinebot,2479,Victoria Crime
65,"WATCH: #CCTV footage has captured the horror moment a #Melbourne driver appeared to run a red light, before mowing down and killing a pedestrian https://t.co/dq6FiSX5wr #police #crime #videoforensics via @newscomauHQ",2022-04-11 15:26:10.797851,1513312456013381633,2022-04-11 00:26:20+00:00,0,0,1,1,Video_Forensics,621,Victoria Crime
66,"New data reveals how many people have been assaulted in Victoria, with hundreds of violent crimes taking place during the lockdown. See how many assaults were in your local area. @faganjosh  https://t.co/bt6Bl3Hdyo",2022-04-11 15:26:10.797851,1513283184292638721,2022-04-10 22:30:01+00:00,4,1,2,2,theheraldsun,345022,Victoria Crime
67,"Did you mayhaps think
Dat a Elizabethan collar
With adorable li’l🐾 prints
Would somehow
Lessen your culpability
In dis crime against felinity?
Woe unto you
Ye collarer of innocent cates
Victoria was ever sweet
But Elizabeth sank armadas 💥
Think of dat, bitches

@ShroffAnimalLaw https://t.co/cmGv29Rzb2",2022-04-11 15:26:10.797851,1513255109337260037,2022-04-10 20:38:27+00:00,1,0,9,1,KiwiTheKitty,4461,Victoria Crime
68,"@george_pattons @gopisdirty @PeterBartholo14 @DaniTrump2020 @Randomwatcher51 @Bad_Boy_Jesus @Mountain_Buddy @jerbear714 @Vickie627 @LadyOfTheOcean1 @fukit32 @Bigteethyouhave @PridgeWessea @Flattielover @akuscg @Synyster63 @KsLiberal @Frdmlvr3691 @TommyD07868371 @Saggit95 @donnnie @ShellyRKirchoff @PalusoSonny @SpongebobBirth @TheDaveWeinbaum @BC_Missy @victoria_roark @NathanBronson7 @Silver_Strike @skeeduu @NatForTrump2024 @Jetson77 @PhilipEMSkinne1 @newsjunky2 @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @SuP3rK @NanetteDonnelly @VinceGottalotta @mmEyeNewMe @chriscr66024638 @RushvilleRockit @Sembrouthes @giddy_bunny @RonVarney3 @jeff77531528 @Emma34770971 Taxes
Criminals released 
Crime wave
Hunter
Covid deaths skyrocket
Homeless population growing
The red tsunami",2022-04-11 15:26:10.797851,1513164066654765062,2022-04-10 14:36:41+00:00,2,0,2,1,EndZonerBoner,260,Victoria Crime
69,The Massimos were connected to the Clerkenwell Crime Syndicate through the marriage of actress Victoria Dawn Adams with Don Vittorio Emanuel Massimo https://t.co/rzpvFW5m9O https://t.co/uSXAU2Oioi,2022-04-11 15:26:10.797851,1513070215566958592,2022-04-10 08:23:45+00:00,0,0,1,1,doubleDutchquak,308,Victoria Crime
70,"@gossthegoose @ArtistAffame @DamienEvans7 @AlboMP the social security provided by the government is necessary. Without it crime, child abuse, homelessness all these terrible social ills would be endemic in a large portion of the population, just as it was before. Think of the Victoria era...we do not want to go back to that",2022-04-11 15:26:10.797851,1513044959523352577,2022-04-10 06:43:24+00:00,1,0,1,0,drobwlldiad,5453,Victoria Crime
71,@cesarhfutbol Been to both (sitting in Victoria Block today). Agree. The way they defaced the Azteca is a crime. I was there in ‘09 for the Sabah winner. Best atmosphere I’ve ever seen. It was some Gladiator shit. Ahora…yikes.,2022-04-11 15:26:10.797851,1513029482822594563,2022-04-10 05:41:54+00:00,0,0,2,0,frankreyesvilla,204,Victoria Crime
72,"@amanda_j_porter But in Victoria Police are mostly not there to fight crime, but to suppress protests, mostly climate protesters.",2022-04-11 15:26:10.797851,1512984801560576003,2022-04-10 02:44:21+00:00,1,0,0,0,jennmelb,852,Victoria Crime
73,"@EndZonerBoner @Vickie627 @LadyOfTheOcean1 @Flattielover @DaniTrump2020 @Synyster63 @KsLiberal @Bigteethyouhave @Frdmlvr3691 @TommyD07868371 @Saggit95 @jerbear714 @donnnie @ShellyRKirchoff @akuscg @gopisdirty @PalusoSonny @SpongebobBirth @TheDaveWeinbaum @BC_Missy @victoria_roark @NathanBronson7 @Silver_Strike @skeeduu @NatForTrump2024 @Jetson77 @PhilipEMSkinne1 @newsjunky2 @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @VinceGottalotta @mmEyeNewMe @chriscr66024638 @RushvilleRockit @Sembrouthes @giddy_bunny @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia So you know your boss is committing a crime and you’re doing nothing about him exploiting them?

Just wow.",2022-04-11 15:26:10.797851,1512974366434201604,2022-04-10 02:02:53+00:00,0,0,0,0,PridgeWessea,1466,Victoria Crime
74,Victoria does not need 1500 new police! Victoria already has more police – by head count – than any other state. This on top of the 3100 extra police last year! Record budgets in spite of the fact that crime is going down across most categories: https://t.co/Ay4fzELCX6,2022-04-11 15:26:10.797851,1512972487654801411,2022-04-10 01:55:25+00:00,1,2,38,13,amanda_j_porter,2169,Victoria Crime
75,"@longjohns1234 @jerbear714 @Saggit95 @gopisdirty @LadyOfTheOcean1 @Flattielover @Synyster63 @KsLiberal @Bigteethyouhave @Frdmlvr3691 @DaniTrump2020 @TommyD07868371 @donnnie @ShellyRKirchoff @akuscg @PalusoSonny @SpongebobBirth @TheDaveWeinbaum @BC_Missy @victoria_roark @NathanBronson7 @Silver_Strike @skeeduu @PridgeWessea @NatForTrump2024 @Jetson77 @PhilipEMSkinne1 @newsjunky2 @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @VinceGottalotta @mmEyeNewMe @chriscr66024638 @RushvilleRockit @Sembrouthes @giddy_bunny @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia It’s not safe in Tijuana. Very high crime, murders and kidnappings. 

I have 11 Mexican-American grandchildren, a Mexican SOL and a Mexican DIL.",2022-04-11 15:26:10.797946,1512963651308728321,2022-04-10 01:20:18+00:00,0,0,2,0,Vickie627,6122,Victoria Crime
76,@passionmoon @Stephen_Andrew Drivers have not caused the social unrest and crime in Victoria. They are not responsible for destroying city parks. They do not arbitrarily close roads or eliminated access for disabled. October is coming soon.,2022-04-11 15:26:10.797946,1512922085827354626,2022-04-09 22:35:08+00:00,3,0,2,0,Bruce55368227,204,Victoria Crime
77,"Join us in one hour for our true crime deep dive!
Thomas Kelly was an 18 year old from Sydney Australia who was victim to a random on-punch assault as he walked down Victoria Street in Kings Cross, on July 7th. He would never wake up from the attack. Link in replies! https://t.co/SYSLlUJiMo",2022-04-11 15:26:10.797946,1512881293595394058,2022-04-09 19:53:03+00:00,1,0,15,0,itsjoshuamiles,9314,Victoria Crime
78,"Dan worse then a wife abuser!

abusers the wife, deprive her of freinds and family, work ,food ,shelter, medical services, lock her up ,force experimental 💩, then buys her flowers 🌺 two years later

#Victoria #Melbourne
#LabourParty #VoteThemAllOut2022 
#GutlessAlbo #ausvotes https://t.co/CiFfG4vMO3 https://t.co/kAot72yRuK",2022-04-11 15:26:11.088845,1513596183687536641,2022-04-11 19:13:46+00:00,0,0,0,0,BrunoMini6,359,Victoria Shelter
79,"@gopisdirty @TommyD07868371 @LadyOfTheOcean1 @Synyster63 @ShellyRKirchoff @PridgeWessea @Silver_Strike @KsLiberal @Saggit95 @Vickie627 @Flattielover @Bigteethyouhave @Frdmlvr3691 @DaniTrump2020 @donnnie @akuscg @PalusoSonny @SpongebobBirth @TheDaveWeinbaum @BC_Missy @victoria_roark @NathanBronson7 @skeeduu @NatForTrump2024 @Jetson77 @PhilipEMSkinne1 @newsjunky2 @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @VinceGottalotta @mmEyeNewMe @chriscr66024638 @RushvilleRockit @Sembrouthes @giddy_bunny @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @Annie20554592 According to CBP 163,000 encounters happened. The CBP says they catch less than 1/2 of the illegal crossers. How do you think they are all providing food and shelter for themselves?  They are either working or living off the taxpayers, or both. Tell me what is false!",2022-04-11 15:26:11.088845,1513293014717935618,2022-04-10 23:09:04+00:00,4,0,4,0,jerbear714,895,Victoria Shelter
80,Vita &amp; Victoria run a school turned shelter in recently liberated Hostomel. Russian soldiers occupied the upstairs while families slept in the basement. The women lived in daily fear but continued cooking—WCK now brings meals &amp; food for people still staying here. #ChefsForUkraine https://t.co/ijDEwiJIuc,2022-04-11 15:26:11.088845,1513256610952589312,2022-04-10 20:44:25+00:00,11,6,1653,227,WCKitchen,248540,Victoria Shelter
81,"@Flight1917 Yes, he did that and truly showed who is is. My guess is with his church and $15,000,000 house, he could have offered shelter to many. But then, the carpet would get dirty and Victoria's hotel suite would be an inconvenience at best. https://t.co/fRE3Tl2BKM",2022-04-11 15:26:11.088845,1513209130760253442,2022-04-10 17:35:45+00:00,0,0,1,0,JEBF07,1952,Victoria Shelter
82,"Thanks to M.A. S. Group! They joined Leo States Ukraine and created a master plan for our project free of charge. The owner Victoria Ryabokon promised to do everything to build a quality shelter for people who are forced to start a new life 🇺🇦

#leostatesukraine #refugee #ukraine https://t.co/8zIj9cxYCT",2022-04-11 15:26:11.088845,1513153339718082567,2022-04-10 13:54:03+00:00,0,0,0,0,LeoStatesUA,2,Victoria Shelter
83,"@DaniTrump2020 @PridgeWessea @VinceGottalotta @KsLiberal @Synyster63 @LadyOfTheOcean1 @Bigteethyouhave @Frdmlvr3691 @TommyD07868371 @Saggit95 @jerbear714 @Vickie627 @donnnie @ShellyRKirchoff @akuscg @gopisdirty @PalusoSonny @SpongebobBirth @TheDaveWeinbaum @BC_Missy @victoria_roark @NathanBronson7 @Silver_Strike @skeeduu @NatForTrump2024 @Jetson77 @PhilipEMSkinne1 @newsjunky2 @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @mmEyeNewMe @chriscr66024638 @RushvilleRockit @Sembrouthes @giddy_bunny @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @Annie20554592 Exactly!  The drug problems, the mentally ill who are unable to care for themselves, our vets, and everyone else who can’t feed or shelter themselves.",2022-04-11 15:26:11.088845,1512962537360351233,2022-04-10 01:15:53+00:00,1,0,3,1,Flattielover,2294,Victoria Shelter
84,"Listen to the Language of the Trees by Tera Kelley &amp; art by @MarieHermansson 
Murder Among Friends by Candace Fleming
Sanctuary: Kip Tiernan and Rosie’s Place, the Nation’s First Shelter for Women by @cmcdonnellbooks  &amp; art by Victoria Tentler-Krylov",2022-04-11 15:26:11.088845,1512889059114471434,2022-04-09 20:23:54+00:00,1,0,1,0,JustTakesOne1,272,Victoria Shelter
85,"@Flattielover @Frdmlvr3691 @DaniTrump2020 @TommyD07868371 @Saggit95 @jerbear714 @Vickie627 @donnnie @LadyOfTheOcean1 @ShellyRKirchoff @akuscg @gopisdirty @PalusoSonny @SpongebobBirth @TheDaveWeinbaum @BC_Missy @victoria_roark @NathanBronson7 @Silver_Strike @Synyster63 @skeeduu @PridgeWessea @Bigteethyouhave @NatForTrump2024 @Jetson77 @PhilipEMSkinne1 @newsjunky2 @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @VinceGottalotta @mmEyeNewMe @chriscr66024638 @RushvilleRockit @Sembrouthes @giddy_bunny @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @Annie20554592 It’s National Volunteer month and having volunteered at my shelter I can tell you… they do not let you take them all home no matter how much you beg! 

Shelters got nailed at the end of the pandemic and they’d love the help! https://t.co/CCOpQjMBHS",2022-04-11 15:26:11.088845,1512850889383587840,2022-04-09 17:52:14+00:00,2,0,3,2,KsLiberal,538,Victoria Shelter
86,"@Frdmlvr3691 @DaniTrump2020 @TommyD07868371 @Saggit95 @jerbear714 @Vickie627 @donnnie @LadyOfTheOcean1 @ShellyRKirchoff @akuscg @gopisdirty @PalusoSonny @SpongebobBirth @TheDaveWeinbaum @BC_Missy @victoria_roark @NathanBronson7 @Silver_Strike @KsLiberal @Synyster63 @skeeduu @PridgeWessea @Bigteethyouhave @NatForTrump2024 @Jetson77 @PhilipEMSkinne1 @newsjunky2 @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @VinceGottalotta @mmEyeNewMe @chriscr66024638 @RushvilleRockit @Sembrouthes @giddy_bunny @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @Annie20554592 My biggest disappointment is now that I have time, I don’t volunteer at our animal shelter.  I would love it, but can’t afford to support my weakness.  I would have more dogs than I could care for properly.  If I had lots of space, I would indulge.  We got ours 3 weeks ago.",2022-04-11 15:26:11.088845,1512841426115125249,2022-04-09 17:14:37+00:00,4,0,4,0,GFenburn,7,Victoria Shelter
87,@Laceybe52576557 @KtDales @coxey3492 @JClerides @JeanetteAshe @kennedystewart Queen Vic on 3rd is a couple of hundred meters from a supportive housing at 1st and Victoria and a homeless shelter.,2022-04-11 15:26:11.088845,1512832957358088192,2022-04-09 16:40:58+00:00,1,0,0,0,davidclowery,10742,Victoria Shelter
88,"Victoria State Bryant State Park GA, has a long wire with transformer and coax built into picnic shelter #1.  Not sure if you can see it from the photos. I can tune it down to 160m. #hamradio #POTA. Currently on 4OM https://t.co/VjAh2GCBKk",2022-04-11 15:26:11.088845,1512488867622014985,2022-04-08 17:53:41+00:00,3,0,11,2,LethLostPets,1037,Victoria Shelter
89,"Beige &amp; Grey Shih-tzu Dog FOUND at Victoria Park SOUTH - To claim, please call Shelter 403-320-4099 to make an appointment. Bring Proof of Ownership https://t.co/pTIJDH2Lpw Please RT #YQL https://t.co/RKPRyqEuPD",2022-04-11 15:26:11.088845,1512232738354438144,2022-04-08 00:55:55+00:00,0,0,0,1,fabandfamous1,129,Victoria Shelter
90,"@Adam_Stirling 2 things that struck me most that he said:

People who shelter in Victoria are treated TOO WELL, i.e., 2 meals a day delivered to tents. (The word is out)

99% of those sheltering are addicted.",2022-04-11 15:26:11.088845,1512167235736924160,2022-04-07 20:35:38+00:00,1,0,4,0,charmchris3,1933,Victoria Shelter
91,"@seancondev Living in Victoria, is like being in a relationship of domestic violence, Andrews decides who you can see &amp; when, intimidates, harrasses &amp; abuses, except this is one where there is no way to sever the relationship, no womens shelter, &amp; a relationship we never consented to.#RIPVIC",2022-04-11 15:26:11.088845,1512149162250293248,2022-04-07 19:23:49+00:00,0,0,4,2,DCN_Canada,8905,Victoria Shelter
92,".@IntervalHamOnt recently announced it has renamed its west Hamilton women’s shelter in honour of @LIUNA executive Victoria Mancinelli, citing her leadership on women’s empowerment in the community and her personal support and LIUNA’s for the shelter. https://t.co/oZ9C3RHURr https://t.co/HSHP1hLNSg",2022-04-11 15:26:11.088845,1512102915988766727,2022-04-07 16:20:03+00:00,0,0,12,4,JimMcMaster11,563,Victoria Shelter
93,"The Functional  Victoria Tunnel - a coal waggonway running under Newcastle Town Moor to the Tyne. Opened today 1842 transported coal, Pit to river. It changed function during the WWII when it was used a bomb shelter (see Civil Defence plan) #365in2022 @sonyaphotoart https://t.co/PHp7eJSLvt",2022-04-11 15:26:11.088845,1512044890162663427,2022-04-07 12:29:28+00:00,1,1,36,5,joansvoice,189,Victoria Shelter
94,"@CanadianTCpod Most of the world's Indigenous don't know their culture or speak their languages bcuz their conquerers offered no welfare, no food and no shelter. Cda's Indigenous were made wards of the Crown by Queen Victoria under the BNA so they would not starve.",2022-04-11 15:26:11.088845,1512012187954561024,2022-04-07 10:19:32+00:00,0,0,0,0,CKXS,3897,Victoria Shelter
95,"Local residents will once again have a chance to weigh in on the location of a new temporary emergency homeless shelter. 
It’s the second of two information sessions about the new site in the former Victoria Park public school on Murray St. 

READ MORE: https://t.co/NZAAgyq3Fu https://t.co/uJqe4rNrtf",2022-04-11 15:26:11.088845,1511672837601480704,2022-04-06 11:51:04+00:00,0,0,0,0,BeaconHillFolks,1074,Victoria Shelter
96,"People should know, with the Mats cut back. The shelters are full and turning people away. People now in Victoria have no option other than to shelter in tents.Until we have enough availability, we need to give them a safe place to do that.",2022-04-11 15:26:11.088845,1511532818215538689,2022-04-06 02:34:41+00:00,1,0,12,3,rajumudhar,4560,Victoria Shelter
97,Here's Victoria's great article that goes into more details about the issues here. https://t.co/ZBaL6PKN0k,2022-04-11 15:26:11.088845,1511442067599331328,2022-04-05 20:34:04+00:00,0,0,0,0,tpasengland,8227,Victoria Shelter
98,Thank you to @Simplicitly for bringing us together and @Victoria_Spratt for featuring our call along with @Shelter @GrenfellUnited @natfednews @hqn_news @jrf_uk and many more organisations calling for new social housing laws now. https://t.co/vdd0lUGbkq #ukhousing https://t.co/vm3ODj8Zy2,2022-04-11 15:26:11.088845,1511347450996527113,2022-04-05 14:18:06+00:00,0,0,7,4,Jules_2010,2138,Victoria Shelter
99,@seanygravy @Gemmaaniice still got tent city under the arndale or the spice statues around victoria ?,2022-04-11 15:26:11.277288,1513115781323759624,2022-04-10 11:24:49+00:00,0,0,0,0,pfin11,138,Victoria Tent
100,"Brooklyn and Nicola Peltz’ wedding reception – First dance, cocktail tent and Posh’s dress
https://t.co/cawkzKVIRl
David and Victoria Beckham’s eldest son Brooklyn, 23, has tied the knot with US actress and heiress Nicola Peltz, 27, […]",2022-04-11 15:26:11.277288,1513096208302198784,2022-04-10 10:07:02+00:00,0,0,0,0,JInfo4us,2378,Victoria Tent
101,"@ourplacesociety My understanding is there is a mix of people at that encampment

There are those who failed out of housing

Those who are new to Victoria

And then there are housed people like Shea Smith trying to create a tent city

Now they're calling it the Vic High Village to avoid stigma",2022-04-11 15:26:11.277288,1512996261552525316,2022-04-10 03:29:53+00:00,0,0,2,0,CharlesBodi,719,Victoria Tent
102,"@visegrad24 Wow, Victoria Bonya needs to shop at Northwest Tent and Awning to get fitted for suitable attire. I understand why she can't find pants locally...",2022-04-11 15:26:11.277288,1512821570045050883,2022-04-09 15:55:43+00:00,0,0,0,0,bababooeeeeee,0,Victoria Tent
103,@BaeBellaU Ministry of health said tents worth billions were carried into l.victoria and no one saw them float!!! Atleast we saw the tent fly,2022-04-11 15:26:11.277288,1512498617264877569,2022-04-08 18:32:25+00:00,1,0,1,0,Hustleprez1,2300,Victoria Tent
104,Victoria sponge made by my six-year-old! Bake Off tent next?? https://t.co/oeAancZHbo,2022-04-11 15:26:11.277288,1512448420056862720,2022-04-08 15:12:57+00:00,0,0,4,0,london_raphael,163,Victoria Tent
105,Actually it’s an issue that allows you to charge the government of Canada $7 to deliver a meal to an empty tent that nobody else verifies before it gets eaten by wild animals and the empty container is collected by City of Victoria Parks staff after it blows around for a while. https://t.co/j6oDpvMLIR,2022-04-11 15:26:11.277288,1512238467324866564,2022-04-08 01:18:41+00:00,6,0,26,1,Adam_Stirling,9621,Victoria Tent
106,"Anyway, here’s material from the @CityOfVictoria’s confidential risk assessments where they were warned there should be public *panic alarms* in Beacon Hill because the tent city residents there were so violent. 

You can’t FOI this. I still got it. #yyj  https://t.co/xnjcw8Erjr https://t.co/RH9fC2jSkI",2022-04-11 15:26:11.277288,1512223042734211073,2022-04-08 00:17:23+00:00,1,0,12,1,CamraBSE,2423,Victoria Tent
107,"Our next branch open meeting is this Thursday (7 Apr) at 8pm at the Victoria Arms, Binfield (outside in a heated tent). To include our branch Pub of the Year announcement. https://t.co/T2l4gUnrVC",2022-04-11 15:26:11.277288,1511257181118615552,2022-04-05 08:19:24+00:00,0,0,1,1,JusticeQueen6,1155,Victoria Tent
108,@Utwitily @STILLWATERSRU14 fredo if you ever find yourself in victoria bc go to a place called ferris oyster bar and you'll actually die from flavor overdose https://t.co/9gewNhV9Fc,2022-04-11 15:26:11.409136,1513216051705647104,2022-04-10 18:03:15+00:00,0,0,6,0,SneakyRoland,1991,Victoria Overdose
109,"Transcript from first British Columbia select standing committee on health and overdose crisis: https://t.co/wWe3Bw6f6U

#bcpoli
#bchealth",2022-04-11 15:26:11.409136,1511821077860651011,2022-04-06 21:40:07+00:00,0,0,0,1,JWestfall87,2065,Victoria Overdose
110,"@LanceMcWinters And at least until 2020 no discernible change in drug overdoses either in Victoria … sloppy, sloppy research Lance 🤣🤣🤣
https://t.co/vmnv6zc8x3",2022-04-11 15:26:11.409136,1511460571748581377,2022-04-05 21:47:36+00:00,1,1,0,0,JennyPickles1,206,Victoria Overdose
111,"Since #Budget2022 has locked in mass homelessness in Greater Victoria (and all of Canada), we're going to have to figure out a new approach to how the public, biz, &amp; govts interact with people who live in public spaces. https://t.co/hkbm1vTnO7",2022-04-11 15:26:11.606021,1513548187193131008,2022-04-11 16:03:02+00:00,0,0,5,0,NicoleChaland,1099,Greater Victoria Homelessness
112,"Every day, a dire shortage of homes for $550/month causes new inflows to homelessness &amp; prevents exits from homelessness.

#Budget2022 promises 6,000 homes at this rent for ALL OF CANADA. 

Meanwhile, Greater Victoria has a backlog shortage of  &gt;10,000 homes that cost $550/mo.",2022-04-11 15:26:11.606021,1512459595645538307,2022-04-08 15:57:22+00:00,1,0,10,5,_jeremy_sch,312,Greater Victoria Homelessness
113,"Protect yourself from identity thieves by taking part in @VicCrimeStop shredding event. All donations collected will go to help solve crimes in our community!

https://t.co/vH3DgYgt3u 

#communityevent #victoriaevents #bcevents #shreddingevent #shred #shredit",2022-04-11 15:26:11.884887,1512176518167887905,2022-04-07 21:12:31+00:00,0,0,0,0,BestShredding,325,Greater Victoria Crime
114,"@JeffBezos Great idea. We have 1000’s of government employees working from home here in #yyj and #yvr Spent millions on bike lanes for them to ride to work, that arent being used either. We should convert all that empty office space into homeless shelters.",2022-04-11 15:26:12.279201,1513389035556724736,2022-04-11 05:30:38+00:00,0,0,1,0,jpt16,370,YYJ Homeless
115,Homeless campers asked to leave development site near Vic High https://t.co/BEVibDBG2i via @timescolonist #yyj #homeless #compassionate?,2022-04-11 15:26:12.279201,1512898811772895232,2022-04-09 21:02:39+00:00,0,1,5,7,AndrewDuffyTC,395,YYJ Homeless
116,What if someone took your home and belongings everyday? That is homeless policy in some Canadian cities. This violation of #righttohousing is endorsed and funded by municipalities #yyj https://t.co/dg1rAlM5oP,2022-04-11 15:26:12.279201,1511928654917300225,2022-04-07 04:47:36+00:00,2,0,35,6,BerniePauly,3261,YYJ Homeless
117,"Victoria, BC: Newly wed and nearly homeless #yyj",2022-04-11 15:26:12.279201,1511856755382231045,2022-04-07 00:01:54+00:00,1,0,2,0,amywhitestripe,150,YYJ Homeless
