,text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,geo_bbox,tweet_coordinate,username,num_followers,search_keywords,search_neighbourhood
42,"@gossthegoose @ArtistAffame @DamienEvans7 @AlboMP the social security provided by the government is necessary. Without it crime, child abuse, homelessness all these terrible social ills would be endemic in a large portion of the population, just as it was before. Think of the Victoria era...we do not want to go back to that",2022-04-13 15:03:16.464279,1513044959523352577,2022-04-10 06:43:24+00:00,1,0,1,0,,,,,LadyOfTheOcean1,18556,Victoria Homelessness,Victoria
43,"@EndZonerBoner @Flattielover @Synyster63 @KsLiberal @Bigteethyouhave @Frdmlvr3691 @DaniTrump2020 @TommyD07868371 @Saggit95 @jerbear714 @Vickie627 @donnnie @ShellyRKirchoff @akuscg @gopisdirty @PalusoSonny @SpongebobBirth @TheDaveWeinbaum @BC_Missy @victoria_roark @NathanBronson7 @Silver_Strike @skeeduu @PridgeWessea @NatForTrump2024 @Jetson77 @PhilipEMSkinne1 @newsjunky2 @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @VinceGottalotta @mmEyeNewMe @chriscr66024638 @RushvilleRockit @Sembrouthes @giddy_bunny @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia Not true. Asylum seekers (unlike people with refugee status) don't qualify for any federal assistance

I know the process is complicated and confusing.  And I agree homelessness is a problem. But you do realize that another problem now is not having enough workers for  jobs",2022-04-13 15:03:16.464279,1512910659322851330,2022-04-09 21:49:44+00:00,1,0,2,0,,,,,Frdmlvr3691,127,Victoria Homelessness,Victoria
44,"Every day, a dire shortage of homes for $550/month causes new inflows to homelessness &amp; prevents exits from homelessness.

#Budget2022 promises 6,000 homes at this rent for ALL OF CANADA. 

Meanwhile, Greater Victoria has a backlog shortage of  &gt;10,000 homes that cost $550/mo.",2022-04-13 15:03:16.464279,1512459595645538307,2022-04-08 15:57:22+00:00,1,0,10,5,,,,,KaylaHogg3,304,Victoria Homelessness,Victoria
45,@Saggit95 @Silver_Strike @ShellyRKirchoff @KsLiberal @Synyster63 @skeeduu @TommyD07868371 @PridgeWessea @Vickie627 @akuscg @NathanBronson7 @Bigteethyouhave @victoria_roark @NatForTrump2024 @SpongebobBirth @Jetson77 @PhilipEMSkinne1 @newsjunky2 @LadyOfTheOcean1 @PalusoSonny @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @Flattielover @PeterBartholo14 @SuP3rK @NanetteDonnelly @VinceGottalotta @jerbear714 @mmEyeNewMe @chriscr66024638 @RushvilleRockit @Sembrouthes @giddy_bunny @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @gopisdirty @Annie20554592 @BC_Missy @BernFost1 @WisePaxCat @IvankaTrump And what are you doing about the homelessness all over the US? How does homelessness cure sexuality taught in schools in early education? I think you’ve been dropped on your head too many times as an infant!,2022-04-13 15:03:16.464279,1512228265032921111,2022-04-08 00:38:08+00:00,2,0,3,0,,,,,KellyManningart,890,Victoria Homelessness,Victoria
46,"@cameronnight11 @Stefan_SCan People do it here in Victoria all year long 🤷‍♀️ it's not labeled a protest though, just homelessness, you know, a permanent problem, not tempory https://t.co/enP5g9xPbU",2022-04-13 15:03:16.464279,1512155605816918020,2022-04-07 19:49:25+00:00,1,0,2,0,,,,,VCOSS,14106,Victoria Homelessness,Victoria
47,"@ourplacesociety My understanding is there is a mix of people at that encampment

There are those who failed out of housing

Those who are new to Victoria

And then there are housed people like Shea Smith trying to create a tent city

Now they're calling it the Vic High Village to avoid stigma",2022-04-13 15:03:16.580664,1512996261552525316,2022-04-10 03:29:53+00:00,0,0,2,0,,,,,CharlesBodi,722,Victoria Encampment,Victoria
48,@berryonline Hopefully you are going to discuss when the removal of that disgusting and disgraceful eye sore of an encampment on Weber and Victoria is going to be removed,2022-04-13 15:03:16.580664,1512044093555281925,2022-04-07 12:26:18+00:00,0,0,0,0,,,,,IMTysonBond,17,Victoria Encampment,Victoria
49,"@dylansports3 @C_Hauser22 @erasednotforgot @pjc972 @ffb_victoria Sure lil buddy lol, if that makes yourself feel better about your poverty account. Its not hard to eventually come across you spewing repetitive jibberish all over every single Bills thread. Keep flexing the Chiefs and Patriots franchsies because you're a NJ Jets fan lol.",2022-04-13 15:03:16.908565,1514285840628822016,2022-04-13 16:54:13+00:00,0,0,0,0,,,,,Skeetn_n_Tweetn,9,Victoria Poverty,Victoria
50,@kissaka0 @1Donaldinho @Davviddi @Mvet_Zitano @hanipha_ @vee__victoria @babalao__ @MudyfoxTz @fazoboya @JayleenRickie Being light skinned in Africa means you portray successful while dark skin means poverty,2022-04-13 15:03:16.908565,1513882141196705810,2022-04-12 14:10:03+00:00,0,0,1,0,,,,,babayaro_O3,183,Victoria Poverty,Victoria
51,"the convict state, founded by prisoners. stood over by british forces. abused and tortured. natives shot. hangings. gallows. 3 years prison for stealing a horse. irish outcasted. poverty. hardship. victoria police.

Nazis.",2022-04-13 15:03:16.908565,1513861007156064258,2022-04-12 12:46:04+00:00,1,0,0,0,,,,,_pilotbeacon_,248,Victoria Poverty,Victoria
52,"#AbolishTheMonarchy

All monarchs have dynastic duty to increase wealth and power. 

Queen Victoria increased their wealth during a famine

Today’s lot have increased their wealth during extreme austerity

Where there is great wealth there is great poverty. https://t.co/ZoOCSxKiGL",2022-04-13 15:03:16.908565,1513805120101781510,2022-04-12 09:04:00+00:00,3,2,108,65,,,,,Britain_People,14899,Victoria Poverty,Victoria
53,"@CPAC_TV “ PM Trudeau tells reporters in Victoria that Canadians know that “anyone promising a simple, easy fix  . . .”

Well that explains Justin’s Carbon Tax induced poverty.",2022-04-13 15:03:16.908565,1513681240016125955,2022-04-12 00:51:45+00:00,0,0,1,0,,,,,ItCouldBeWors20,107,Victoria Poverty,Victoria
54,"A country can survive war, illness, and poverty. However one cannot survive in a country where justice does not exist.  -Pablo Victoria",2022-04-13 15:03:16.908565,1513457172138856450,2022-04-11 10:01:23+00:00,0,0,1,0,,,,,kylekim0121,55,Victoria Poverty,Victoria
55,The principal objective of this project is to contribute to broad-based poverty alleviation and improvement of livelihoods of people through increased investment in maritime transport and fishing on Lake Victoria. #LetsBuildUG #UgMoving4wd https://t.co/oyY2ZnPBCw,2022-04-13 15:03:16.908565,1513387614400917506,2022-04-11 05:24:59+00:00,1,0,8,12,,,,,Martin_nuh,55,Victoria Poverty,Victoria
56,"@GraceALore 1: The convoy was not a white supremacist group
2: The Carbon Tax is the reason you got a raise, and is the reason Canadians are going into poverty
3: You have done nothing for Victoria residents, you negated public safety 

The list goes on though you are too dense to listen",2022-04-13 15:03:16.908565,1513365509051322370,2022-04-11 03:57:08+00:00,0,0,13,0,,,,,CharlesBodi,722,Victoria Poverty,Victoria
57,"Malaysia,

A country can survive war, illness and poverty, however, one cannot survive in a country where justice does not exist 

- Pablo Victoria - https://t.co/1fHBMqQlp9",2022-04-13 15:03:16.908565,1513329813045403649,2022-04-11 01:35:18+00:00,0,0,0,0,,,,,AsiaMcn,15,Victoria Poverty,Victoria
58,"A country can survive war, illness, and poverty. However, one cannot survive in a country where justice does not exist—Pablo Victoria

#AgainMyLifeEp1 
#LeeJoonGi https://t.co/7enumt5X5R",2022-04-13 15:03:16.908565,1513327857141174272,2022-04-11 01:27:32+00:00,0,0,0,0,,,,,engr_kvii,307,Victoria Poverty,Victoria
59,"""A country can survive war, illness, and poverty,
However, one cannot survive in a country....
Where justice does not exist.""
(Pablo Victoria)",2022-04-13 15:03:16.908565,1513221516137271297,2022-04-10 18:24:58+00:00,1,0,5,1,,,,,Neurokirurg,341,Victoria Poverty,Victoria
60,@PovReductionBC @PovFreeTeam @300ToLive FORCED INTO POVERTY &amp; PROSTITUTION https://t.co/KX9QNPdFag BY GOVT #BCStorm I am being #murdered by @saanich @vicpdcanada @SaanichPolice AGENTS &amp;BC GOVT @Dave_Eby @jjhorgan @BCProsecution @BCProvCourt AGENTS #racism #hatecrimes #discrimination #Taken #evil https://t.co/u7LPS12QS0,2022-04-13 15:03:16.908565,1513214575126056963,2022-04-10 17:57:23+00:00,0,0,0,0,,,,,HatedByBCgovt,20,Victoria Poverty,Victoria
61,"The opening quote🥺🥺
""A country can survive war, illness, and poverty. However, one cannot survive in a country where justice does not exist.""- Pablo Victoria #AgainMyLifeEp1",2022-04-13 15:03:16.908565,1513126377377124360,2022-04-10 12:06:55+00:00,1,1,1,0,,,,,M_Adeeronke,222,Victoria Poverty,Victoria
62,"A country can survive war, illness, and poverty. However, one cannot survive in a country where justice does not exist.
-Pablo Victoria.",2022-04-13 15:03:16.908565,1512935244567138310,2022-04-09 23:27:25+00:00,1,0,3,0,,,,,fauzeeyya9,573,Victoria Poverty,Victoria
63,"""A country can survive war, illness, and  poverty. However, one cannot survive in a country where justice does not exist."" ~Pablo Victoria",2022-04-13 15:03:16.908565,1512918804309110785,2022-04-09 22:22:06+00:00,0,0,1,0,,,,,nestgianan,779,Victoria Poverty,Victoria
64,"#امپورٹڈ_حکومت_نامنظور 
A country can survive war, illness, and poverty. However, one cannot survive in a country where justice does not exist. (pablo victoria)",2022-04-13 15:03:16.908565,1512908922205749255,2022-04-09 21:42:50+00:00,0,0,0,0,,,,,x2ichi,60,Victoria Poverty,Victoria
65,"@jjhorgan We continue to call on Victoria to increase disabled BCers’ #PwD rates to an adequate level of support, not the constant struggle of far below poverty. Unfortunately, the provincial budget failed to #RaiseTheRates by even a single dollar.

@BCNDP @NicholasSimons @SelinaRobinson",2022-04-13 15:03:16.908565,1512851839619768327,2022-04-09 17:56:00+00:00,3,0,14,6,,,,,DisabledVancity,254,Victoria Poverty,Victoria
66,"We continue to call on Victoria to increase disabled BCers’ #PwD rates to an adequate level of support, not the constant struggle of far below poverty. Unfortunately, the provincial budget failed to #RaiseTheRates by even a single dollar.

@BCNDP @NicholasSimons @SelinaRobinson https://t.co/dakc9Mnbcs",2022-04-13 15:03:16.908565,1512851780081577986,2022-04-09 17:55:46+00:00,0,0,4,3,,,,,siipril,60,Victoria Poverty,Victoria
67,"""A country can survive war, disease and poverty, but one cannot survive in a country where justice doesn't exist""

-Pablo Victoria-",2022-04-13 15:03:16.908565,1512812714946863107,2022-04-09 15:20:32+00:00,0,0,0,0,,,,,v_mcmxci,5,Victoria Poverty,Victoria
68,"I started a new drama today and there's a quote that caught my attention.

""A country can survive war,illness and poverty. However, a person cannot survive in a country where justice does not exist"" - Pablo victoria",2022-04-13 15:03:16.908565,1512741113320579078,2022-04-09 10:36:01+00:00,0,0,8,3,,,,,RichardAmbunya1,89,Victoria Poverty,Victoria
69,@MumbiMbui It surprised Siaya was named one of the last ten counties languishing in poverty yet it rain throughout the year and fishing activities are in lake Victoria,2022-04-13 15:03:16.908565,1512731586135040007,2022-04-09 09:58:09+00:00,0,0,1,0,,,,,Kdrama_QuotesEp,5,Victoria Poverty,Victoria
70,"[ #AgainMyLife ]
""A country can survive war, illness &amp; poverty. However, one cannot survive in a country where justice does not exist"" - (Pablo Victoria) - #AgainMyLifeEp1 https://t.co/MiScJTSCFt",2022-04-13 15:03:16.908565,1512665142307155969,2022-04-09 05:34:08+00:00,0,0,14,5,,,,,Ellinadear,5149,Victoria Poverty,Victoria
71,"""A country can survive war, illness &amp; Poverty. However, one cannot survive in a country whee Justice doesn't exist."" - Pablo Victoria

#AgainMyLife",2022-04-13 15:03:16.908565,1512517731257622534,2022-04-08 19:48:23+00:00,0,0,5,1,,,,,Williammaablabs,35,Victoria Poverty,Victoria
72,Am turning away from poverty to prosperity @PearlMovies @MaablabsTechLtd @quit @victoria_sibiya @poshaaloyo @HaffionHaffy https://t.co/TJhxZAe1xn,2022-04-13 15:03:16.909565,1512493569285799936,2022-04-08 18:12:22+00:00,0,0,2,0,,,,,wendihouse22,790,Victoria Poverty,Victoria
73,"@AkanKwaku Nothing’s changed in hundreds of years. Queen Victoria being shielded from the poverty disease in her Royal carriage, when she went about in London. It was so awful, the poor woman wasn’t allowed to “look”.  

Recently, the homeless rounded up and shifted, pre Harry’s wedding.",2022-04-13 15:03:16.909565,1512358919817121793,2022-04-08 09:17:19+00:00,0,0,0,0,,,,,billwells_1,868,Victoria Poverty,Victoria
74,"@Victoria_Spratt @theipaper @r_earwaker @jrf_uk @LibDems This isn't quite true is it?

There are affordability restrictions - associated with Govt prudence regulations - in how much you can take out on mortgages. 

Also, the presumption are that the 1/3 in poverty are all house buyers not home owners. Unlikely?@CarolLewis101",2022-04-13 15:03:16.909565,1512349072866304000,2022-04-08 08:38:11+00:00,0,0,1,0,,,,,ethoscentre,784,Victoria Poverty,Victoria
75,"The Conversation has picked up on the report, ‘Scarring effects of the pandemic economy’, published by Catholic Social Services Victoria, where I work as Senior Policy Officer, along with other agencies. 

#lockdowns #socialservices #poverty 

https://t.co/iokv8wPQFP",2022-04-13 15:03:16.909565,1512021614493265923,2022-04-07 10:56:59+00:00,1,0,0,1,,,,,Seirian,254,Victoria Poverty,Victoria
76,"Victoria Surgery, Holyhead. End Period Poverty. @RhunapIorwerth @AngleseyScMedia #endperiodpoverty https://t.co/Egzbv1Qh9D",2022-04-13 15:03:16.909565,1511969876654669835,2022-04-07 07:31:24+00:00,0,1,9,1,"Holyhead, Wales",733af4734cdc6d4a,"[-4.664253, 53.297177, -4.614824, 53.318999]",,denoh_owino,0,Victoria Poverty,Victoria
77,"Food Network star #Ariel #Robinson &amp; her husband Jerry ""Austin"" Robinson will go before a judge at 9 a.m. Thursday to face charges in connection with the death of foster daughter Victoria ""Tori"" Smith.
#JusticeforVictoriaSmith 
#JusticeforVictoriaRose #Crime #CrimeNews #justice https://t.co/cPYL2NRNp9",2022-04-13 15:03:17.480639,1514328859340066820,2022-04-13 19:45:09+00:00,1,0,1,2,,,,,VCrimesociety,705,Victoria Crime,Victoria
78,Monsters &amp; Critics: Victoria Larson shows off her cleavage in Palm Beach https://t.co/8hkHjOj5rP #crime #news https://t.co/4oZTRfp4VV,2022-04-13 15:03:17.480639,1514327597085122560,2022-04-13 19:40:08+00:00,0,0,0,0,,,,,theluckyman,5606,Victoria Crime,Victoria
79,"@LavanyaBallal @IndiaAheadNews @nehakhanna_07 There were no debates, none heard that lost mother, spoiled the crime scene by illegal entry by various politicians, CM siddharamayya’s entry to Victoria hospital which was not scheduled during Mr DK Ravi’s post-mortem. What happened with officer Ganapathi’s case??",2022-04-13 15:03:17.480639,1514291563861463041,2022-04-13 17:16:57+00:00,0,0,0,1,,,,,drmanjukp,80,Victoria Crime,Victoria
80,"@LadyOfTheOcean1 @Saggit95 @TommyJD5150 @NathanBronson7 @PeterBartholo14 @PhilipEMSkinne1 @gopisdirty @VinceGottalotta @Nana_GIoria @KsLiberal @Synyster63 @giddy_bunny @Vickie627 @Frdmlvr3691 @mmEyeNewMe @ShotgunWitch @Silver_Strike @skeeduu @ShellyRKirchoff @PridgeWessea @akuscg @Bigteethyouhave @victoria_roark @NatForTrump2024 @SpongebobBirth @Jetson77 @newsjunky2 @PalusoSonny @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @Flattielover @SuP3rK @NanetteDonnelly @chriscr66024638 @RushvilleRockit @Sembrouthes @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @Annie20554592 @BC_Missy @BernFost1 After 6 years of searching for a crime Trump committed and not finding anything, they are now desperately trying to find evidence that Trump estimated the value of his properties to be higher than someone else estimated them to be. It's called Lawfare. https://t.co/POPSVXP4Jy",2022-04-13 15:03:17.480639,1514278799436918788,2022-04-13 16:26:14+00:00,0,0,1,0,,,,,jerbear714,899,Victoria Crime,Victoria
81,@nirailways Your tweet was quoted in an article by newsletter https://t.co/FcITyfywP9,2022-04-13 15:03:17.480639,1514278404396584962,2022-04-13 16:24:40+00:00,0,0,0,0,,,,,ReciteSocial,15189,Victoria Crime,Victoria
82,Train line reopened between Lanyon Place and Great Victoria Street after 'incident' https://t.co/vZ0JY6UYro,2022-04-13 15:03:17.480639,1514258052085649418,2022-04-13 15:03:47+00:00,0,0,0,0,,,,,News_Letter,56116,Victoria Crime,Victoria
83,"@policecommander “Crime scene” is doing some heavy lifting to describe a ticket for a bit of Victoria sponge, John!",2022-04-13 15:03:17.480639,1514212591190614022,2022-04-13 12:03:09+00:00,0,0,0,0,,,,,Anticomprimizer,65,Victoria Crime,Victoria
84,@Saggit95 @Nana_GIoria @jerbear714 @LadyOfTheOcean1 @KsLiberal @Synyster63 @giddy_bunny @VinceGottalotta @Vickie627 @Frdmlvr3691 @mmEyeNewMe @ShotgunWitch @Silver_Strike @skeeduu @ShellyRKirchoff @PridgeWessea @akuscg @NathanBronson7 @Bigteethyouhave @victoria_roark @NatForTrump2024 @SpongebobBirth @Jetson77 @PhilipEMSkinne1 @newsjunky2 @PalusoSonny @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @Flattielover @PeterBartholo14 @SuP3rK @NanetteDonnelly @chriscr66024638 @RushvilleRockit @Sembrouthes @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @gopisdirty @Annie20554592 @BC_Missy @BernFost1 This happens bc of soft on crime DAs in Democrat cites. Nothing to do with Trump.,2022-04-13 15:03:17.480639,1514182694569136131,2022-04-13 10:04:21+00:00,1,0,1,0,,,,,TommyJD5150,284,Victoria Crime,Victoria
85,"@snailsinbottles Michael Rozenes QC was vocal about these impacts in 2015, as Chief Justice of VCC. https://t.co/nqugRRd5WH",2022-04-13 15:03:17.480639,1514177142422077441,2022-04-13 09:42:17+00:00,0,0,1,0,,,,,reinventionfail,1346,Victoria Crime,Victoria
86,@vickycarlsons Oh Victoria I suspect you are the crime against humanity,2022-04-13 15:03:17.480639,1514164721523761156,2022-04-13 08:52:56+00:00,0,0,0,0,,,,,LenRodwell,7,Victoria Crime,Victoria
87,"@PridgeWessea @LadyOfTheOcean1 @jerbear714 @Vickie627 @jdd2169 @Flattielover @chriscr66024638 @Nana_GIoria @KsLiberal @Synyster63 @giddy_bunny @VinceGottalotta @Frdmlvr3691 @mmEyeNewMe @ShotgunWitch @skeeduu @ShellyRKirchoff @akuscg @NathanBronson7 @Bigteethyouhave @victoria_roark @NatForTrump2024 @SpongebobBirth @Jetson77 @PhilipEMSkinne1 @newsjunky2 @PalusoSonny @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @RushvilleRockit @Sembrouthes @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @gopisdirty @Annie20554592 @BC_Missy @BernFost1 @WisePaxCat A. I never called Kushner dealing, ""a nothing burger."" Congress and Senate should create regulations against that sort of dealings for people who held positions of power.

B. Making a deal with the same group that once killed a journalist does not create a crime.",2022-04-13 15:03:17.480639,1514153263611977731,2022-04-13 08:07:24+00:00,3,0,0,0,,,,,Silver_Strike,323,Victoria Crime,Victoria
88,"@LadyOfTheOcean1 @Vickie627 @jdd2169 @Flattielover @chriscr66024638 @Nana_GIoria @KsLiberal @Synyster63 @giddy_bunny @VinceGottalotta @Frdmlvr3691 @mmEyeNewMe @ShotgunWitch @Silver_Strike @skeeduu @ShellyRKirchoff @PridgeWessea @akuscg @NathanBronson7 @Bigteethyouhave @victoria_roark @NatForTrump2024 @SpongebobBirth @Jetson77 @PhilipEMSkinne1 @newsjunky2 @PalusoSonny @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @RushvilleRockit @Sembrouthes @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @gopisdirty @Annie20554592 @BC_Missy @BernFost1 @WisePaxCat You clowns have been searching for a crime that Trump committed for six years and haven't found one yet. Still, you haven't figured out Mockingbird Media has been lying to you. https://t.co/78396WcmAv",2022-04-13 15:03:17.480639,1514141676679405570,2022-04-13 07:21:21+00:00,2,0,1,0,,,,,GiovanniTorre,3346,Victoria Crime,Victoria
89,"Focus on community leadership, rehabilitation &amp; crime prevention behind Victoria having lowest youth incarceration &amp; lowest Indigenous youth incarceration rates in Australia - in stark contrast with Western Australia.
https://t.co/DDaQ2xH1FG",2022-04-13 15:03:17.480639,1514127291940741120,2022-04-13 06:24:12+00:00,0,1,3,1,,,,,SkyNewsAust,595266,Victoria Crime,Victoria
90,"Victoria Police have set up a crime scene at a popular picnic spot in Melbourne’s north after a grim discovery on Tuesday night.

https://t.co/PQGPJBsliG",2022-04-13 15:03:17.480639,1514105670756274176,2022-04-13 04:58:17+00:00,3,0,5,1,,,,,TelevisionAU,2250,Victoria Crime,Victoria
91,"Today's TV: 13.4.1970, Victoria. The debut of ATV0’s first attempt at drama, crime series ""The Long Arm"".

https://t.co/irjSND67Ub",2022-04-13 15:03:17.481634,1514085085276143616,2022-04-13 03:36:29+00:00,2,0,4,0,,,,,jdd2169,6537,Victoria Crime,Victoria
92,@jerbear714 @Vickie627 @LadyOfTheOcean1 @Flattielover @chriscr66024638 @Nana_GIoria @KsLiberal @Synyster63 @giddy_bunny @VinceGottalotta @Frdmlvr3691 @mmEyeNewMe @ShotgunWitch @Silver_Strike @skeeduu @ShellyRKirchoff @PridgeWessea @akuscg @NathanBronson7 @Bigteethyouhave @victoria_roark @NatForTrump2024 @SpongebobBirth @Jetson77 @PhilipEMSkinne1 @newsjunky2 @PalusoSonny @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @RushvilleRockit @Sembrouthes @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @gopisdirty @Annie20554592 @BC_Missy @BernFost1 @WisePaxCat Not a crime.  Lots of American businesses do it.,2022-04-13 15:03:17.481634,1514079846153932801,2022-04-13 03:15:40+00:00,0,0,1,0,,,,,CrimeStopperVic,5922,Victoria Crime,Victoria
93,"Theft of copper cables means more than just no power.
​
@PowercorAust and Crime Stoppers Victoria are working together to make a safer Victoria.
​
If you want to learn more about copper cable theft, contact Crime Stoppers Victoria on 1800 333 000 or https://t.co/DvRtCq3N6G https://t.co/XURJ3QYdlC",2022-04-13 15:03:17.481634,1514078439762018310,2022-04-13 03:10:04+00:00,0,0,1,0,,,,,Nana_GIoria,47,Victoria Crime,Victoria
94,"@jerbear714 @Saggit95 @LadyOfTheOcean1 @KsLiberal @Synyster63 @giddy_bunny @VinceGottalotta @Vickie627 @Frdmlvr3691 @mmEyeNewMe @ShotgunWitch @Silver_Strike @skeeduu @ShellyRKirchoff @PridgeWessea @akuscg @NathanBronson7 @Bigteethyouhave @victoria_roark @NatForTrump2024 @SpongebobBirth @Jetson77 @PhilipEMSkinne1 @newsjunky2 @PalusoSonny @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @Flattielover @PeterBartholo14 @SuP3rK @NanetteDonnelly @chriscr66024638 @RushvilleRockit @Sembrouthes @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @gopisdirty @Annie20554592 @BC_Missy @BernFost1 Rittenhouse   PUNK 👧 Beater Liar Murderer Charged w/Multiple Crimes High School Drop Out. NOT like NICK SANDMAN 👍 Student NO LIES NO VIOLENCE
RESPECTFUL DIDN'T 🎉 WITH PROUD BOYS
NOT
Charged with a Crime.
Nicks the Hero 
Kyle's the Zero
In this DEFAMATION scenario",2022-04-13 15:03:17.481634,1514053679145398274,2022-04-13 01:31:41+00:00,0,0,1,0,,,,,SafeMedicines,3422,Victoria Crime,Victoria
95,"@LadyOfTheOcean1 @Flattielover @chriscr66024638 @Nana_GIoria @KsLiberal @Synyster63 @giddy_bunny @VinceGottalotta @Vickie627 @Frdmlvr3691 @mmEyeNewMe @ShotgunWitch @Silver_Strike @skeeduu @ShellyRKirchoff @TommyD07868371 @PridgeWessea @akuscg @NathanBronson7 @Bigteethyouhave @victoria_roark @NatForTrump2024 @SpongebobBirth @Jetson77 @PhilipEMSkinne1 @newsjunky2 @PalusoSonny @Kittie_Svengali @SaveThe_Ukraine @sd_usn @JoeBro20802650 @CunningMarshal @PeterBartholo14 @SuP3rK @NanetteDonnelly @RushvilleRockit @Sembrouthes @RonVarney3 @jeff77531528 @Emma34770971 @ItsBT50 @cbessex @CapJ2021 @gurleysgrl @GinniaDivinia @gopisdirty @Annie20554592 @BC_Missy @BernFost1 @WisePaxCat You clowns have been searching for a crime that Trump committed for six years and haven't found one yet. Still, you haven't figured out Mockingbird Media has been lying to you. 

https://t.co/78396WcmAv",2022-04-13 15:03:17.481634,1514039324307824642,2022-04-13 00:34:39+00:00,2,0,2,1,,,,,WageInspectVic,76,Victoria Crime,Victoria
96,"Mississippi Governor Ted Reeves has signed House Bill 679, which makes unauthorized possession and transfer of a pill press and similar pharmaceutical producing equipment a crime. #pillpress #OnePillCanKill https://t.co/jgqQ4NKi38",2022-04-13 15:03:17.481634,1514010475855495174,2022-04-12 22:40:01+00:00,0,0,0,0,,,,,FuriousGoruge,8,Victoria Crime,Victoria
97,"Under Victoria’s strong wage theft laws, it’s a crime to dishonestly withhold wages or entitlements. It’s punishable by a fine of up to $218,088 or 10 years’ jail for individuals and a fine of up to $1,090,440 for companies. https://t.co/PfvYsMRPd0 https://t.co/TmN2yMiuVg",2022-04-13 15:03:17.481634,1514003685537427460,2022-04-12 22:13:02+00:00,0,0,0,0,,,,,JonathanMcCusk3,1595,Victoria Crime,Victoria
98,"@ffb_victoria This is why Josh Allen will be broken by the age of 32. Like Culpepper, Newton, Griffin, etc. It should be a crime having a designed QB rush attempt from inside the five yard line unless you’re advancing in the playoffs.",2022-04-13 15:03:17.481634,1513980824424632322,2022-04-12 20:42:11+00:00,2,0,3,0,,,,,Churchi15246971,207,Victoria Crime,Victoria
99,@thealso Current mileage on DEZ? … and has the Crown  Victoria screeched Ona crime scene yet🧐😎,2022-04-13 15:03:17.481634,1513980225146732548,2022-04-12 20:39:48+00:00,1,0,0,0,,,,,JamesMunozNC25,2068,Victoria Crime,Victoria
100,"Queen Victoria had someone frm India working 4 her; &amp; exiled Edward VIII had 1-2 Black ppl.
Throughout the West, MOST Whites r more comfortable with Whs than us:). What if we were kinder, &amp; better to each other:)? Also less in Crime? Life wd be BTTR 4 us. Some always blame us:(. https://t.co/9ODMryIRV5",2022-04-13 15:03:17.481634,1513966680837394437,2022-04-12 19:45:59+00:00,0,0,0,0,,,,,passionmoon,62,Victoria Crime,Victoria
101,Victoria Crime Stoppers is requesting information regarding an armed robbery https://t.co/vDWvQ2r2NC,2022-04-13 15:03:17.481634,1513925355521904643,2022-04-12 17:01:46+00:00,0,0,0,0,,,,,TPP__9_,13,Victoria Crime,Victoria
102,@TPP__9_ @CharlesBodi @Stew16art @AwaitingJuno @Stephen_Andrew @Burgundavia These stats can't be compared as for some reason they changed from including Esquimalt with Victoria to now using only Victoria crime stats,2022-04-13 15:03:17.481634,1513918030593490948,2022-04-12 16:32:40+00:00,1,0,0,0,,,,,animus_mag,1146,Victoria Crime,Victoria
